updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-11T16:59:50+08:00,11,390,6,5,0.5454545454545454,0.3333333333333333,2,0,0.18181818181818182,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-B6-A0WZ,unrouted,answerability_abstain,False,
2026-08-11T16:59:53+08:00,12,390,6,6,0.5,0.3333333333333333,2,0,0.16666666666666666,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A5IZ,unrouted,answerability_abstain,False,
2026-08-11T16:59:55+08:00,13,390,6,7,0.46153846153846156,0.3333333333333333,2,0,0.15384615384615385,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A5IZ,unrouted,answerability_abstain,False,
2026-08-11T16:59:58+08:00,14,390,6,8,0.42857142857142855,0.3333333333333333,2,0,0.14285714285714285,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A5IZ,unrouted,answerability_abstain,False,
2026-08-11T17:00:09+08:00,15,390,7,8,0.4666666666666667,0.2857142857142857,2,0,0.13333333333333333,0.2857142857142857,,0.2857142857142857,0,0,0,0,TCGA-BH-A5IZ,unrouted,direct_qwen_wsi,False,
2026-08-11T17:00:15+08:00,16,390,8,8,0.5,0.25,2,0,0.125,0.25,,0.25,0,0,0,0,TCGA-BH-A5IZ,unrouted,direct_qwen_wsi,False,
2026-08-11T17:00:17+08:00,17,390,8,9,0.47058823529411764,0.25,2,0,0.11764705882352941,0.25,,0.25,0,0,0,0,TCGA-BH-A0AZ,unrouted,answerability_abstain,False,
2026-08-11T17:00:21+08:00,18,390,8,10,0.4444444444444444,0.25,2,0,0.1111111111111111,0.25,,0.25,0,0,0,0,TCGA-BH-A0AZ,unrouted,answerability_abstain,False,
2026-08-11T17:00:23+08:00,19,390,8,11,0.42105263157894735,0.25,2,0,0.10526315789473684,0.25,,0.25,0,0,0,0,TCGA-BH-A0AZ,unrouted,answerability_abstain,False,
2026-08-11T17:00:26+08:00,20,390,8,12,0.4,0.25,2,0,0.1,0.25,,0.25,0,0,0,0,TCGA-BH-A0AZ,unrouted,answerability_abstain,False,
2026-08-11T17:00:28+08:00,21,390,8,13,0.38095238095238093,0.25,2,0,0.09523809523809523,0.25,,0.25,0,0,0,0,TCGA-EW-A1PF,unrouted,answerability_abstain,False,
2026-08-11T17:00:35+08:00,22,390,9,13,0.4090909090909091,0.3333333333333333,3,0,0.13636363636363635,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-EW-A1PF,unrouted,direct_qwen_wsi,True,
2026-08-11T17:00:37+08:00,23,390,9,14,0.391304347826087,0.3333333333333333,3,0,0.13043478260869565,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-EW-A1PF,unrouted,answerability_abstain,False,
2026-08-11T17:00:40+08:00,24,390,9,15,0.375,0.3333333333333333,3,0,0.125,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-EW-A1PF,unrouted,answerability_abstain,False,
2026-08-11T17:00:42+08:00,25,390,9,16,0.36,0.3333333333333333,3,0,0.12,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A0BV,unrouted,answerability_abstain,False,
2026-08-11T17:00:45+08:00,26,390,9,17,0.34615384615384615,0.3333333333333333,3,0,0.11538461538461539,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A0BV,unrouted,answerability_abstain,False,
2026-08-11T17:00:47+08:00,27,390,9,18,0.3333333333333333,0.3333333333333333,3,0,0.1111111111111111,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A0BV,unrouted,answerability_abstain,False,
2026-08-11T17:00:55+08:00,28,390,10,18,0.35714285714285715,0.4,4,0,0.14285714285714285,0.4,,0.4,0,0,0,0,TCGA-BH-A0BV,unrouted,direct_qwen_wsi,True,
2026-08-11T17:00:58+08:00,29,390,10,19,0.3448275862068966,0.4,4,0,0.13793103448275862,0.4,,0.4,0,0,0,0,TCGA-BH-A0BV,unrouted,answerability_abstain,False,
2026-08-11T17:01:00+08:00,30,390,10,20,0.3333333333333333,0.4,4,0,0.13333333333333333,0.4,,0.4,0,0,0,0,TCGA-BH-A202,unrouted,answerability_abstain,False,
2026-08-11T17:01:02+08:00,31,390,10,21,0.3225806451612903,0.4,4,0,0.12903225806451613,0.4,,0.4,0,0,0,0,TCGA-BH-A202,unrouted,answerability_abstain,False,
2026-08-11T17:01:09+08:00,32,390,11,21,0.34375,0.36363636363636365,4,0,0.125,0.36363636363636365,,0.36363636363636365,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,False,
2026-08-11T17:01:14+08:00,33,390,12,21,0.36363636363636365,0.3333333333333333,4,0,0.12121212121212122,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,False,
2026-08-11T17:01:17+08:00,34,390,12,22,0.35294117647058826,0.3333333333333333,4,0,0.11764705882352941,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A202,unrouted,answerability_abstain,False,
2026-08-11T17:01:19+08:00,35,390,12,23,0.34285714285714286,0.3333333333333333,4,0,0.11428571428571428,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A202,unrouted,answerability_abstain,False,
2026-08-11T17:01:26+08:00,36,390,13,23,0.3611111111111111,0.38461538461538464,5,0,0.1388888888888889,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-AR-A0U3,unrouted,direct_qwen_wsi,True,
2026-08-11T17:01:28+08:00,37,390,13,24,0.35135135135135137,0.38461538461538464,5,0,0.13513513513513514,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-AR-A0U3,unrouted,answerability_abstain,False,
2026-08-11T17:01:31+08:00,38,390,13,25,0.34210526315789475,0.38461538461538464,5,0,0.13157894736842105,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-AR-A0U3,unrouted,answerability_abstain,False,
2026-08-11T17:01:33+08:00,39,390,13,26,0.3333333333333333,0.38461538461538464,5,0,0.1282051282051282,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-AR-A0U3,unrouted,answerability_abstain,False,
2026-08-11T17:01:40+08:00,40,390,14,26,0.35,0.35714285714285715,5,0,0.125,0.35714285714285715,,0.35714285714285715,0,0,0,0,TCGA-AR-A0U3,unrouted,direct_qwen_wsi,False,
2026-08-11T17:01:47+08:00,41,390,15,26,0.36585365853658536,0.3333333333333333,5,0,0.12195121951219512,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-AO-A0JE,unrouted,direct_qwen_wsi,False,
2026-08-11T17:01:53+08:00,42,390,16,26,0.38095238095238093,0.3125,5,0,0.11904761904761904,0.3125,,0.3125,0,0,0,0,TCGA-AO-A0JE,unrouted,direct_qwen_wsi,False,
2026-08-11T17:01:59+08:00,43,390,17,26,0.3953488372093023,0.35294117647058826,6,0,0.13953488372093023,0.35294117647058826,,0.35294117647058826,0,0,0,0,TCGA-AO-A0JE,unrouted,direct_qwen_wsi,True,
2026-08-11T17:02:01+08:00,44,390,17,27,0.38636363636363635,0.35294117647058826,6,0,0.13636363636363635,0.35294117647058826,,0.35294117647058826,0,0,0,0,TCGA-AO-A0JE,unrouted,answerability_abstain,False,
2026-08-11T17:02:03+08:00,45,390,17,28,0.37777777777777777,0.35294117647058826,6,0,0.13333333333333333,0.35294117647058826,,0.35294117647058826,0,0,0,0,TCGA-A1-A0SF,unrouted,answerability_abstain,False,
2026-08-11T17:02:09+08:00,46,390,18,28,0.391304347826087,0.3888888888888889,7,0,0.15217391304347827,0.3888888888888889,,0.3888888888888889,0,0,0,0,TCGA-A1-A0SF,unrouted,direct_qwen_wsi,True,
2026-08-11T17:02:12+08:00,47,390,18,29,0.3829787234042553,0.3888888888888889,7,0,0.14893617021276595,0.3888888888888889,,0.3888888888888889,0,0,0,0,TCGA-A1-A0SF,unrouted,answerability_abstain,False,
2026-08-11T17:02:19+08:00,48,390,19,29,0.3958333333333333,0.3684210526315789,7,0,0.14583333333333334,0.3684210526315789,,0.3684210526315789,0,0,0,0,TCGA-A1-A0SF,unrouted,direct_qwen_wsi,False,
2026-08-11T17:02:21+08:00,49,390,19,30,0.3877551020408163,0.3684210526315789,7,0,0.14285714285714285,0.3684210526315789,,0.3684210526315789,0,0,0,0,TCGA-A1-A0SF,unrouted,answerability_abstain,False,
2026-08-11T17:02:24+08:00,50,390,19,31,0.38,0.3684210526315789,7,0,0.14,0.3684210526315789,,0.3684210526315789,0,0,0,0,TCGA-EW-A1P7,unrouted,answerability_abstain,False,
2026-08-11T17:02:29+08:00,51,390,20,31,0.39215686274509803,0.35,7,0,0.13725490196078433,0.35,,0.35,0,0,0,0,TCGA-EW-A1P7,unrouted,direct_qwen_wsi,False,
2026-08-11T17:02:32+08:00,52,390,20,32,0.38461538461538464,0.35,7,0,0.1346153846153846,0.35,,0.35,0,0,0,0,TCGA-EW-A1P7,unrouted,answerability_abstain,False,
2026-08-11T17:02:37+08:00,53,390,21,32,0.39622641509433965,0.3333333333333333,7,0,0.1320754716981132,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-EW-A1P7,unrouted,direct_qwen_wsi,False,
2026-08-11T17:02:40+08:00,54,390,21,33,0.3888888888888889,0.3333333333333333,7,0,0.12962962962962962,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-EW-A1P7,unrouted,answerability_abstain,False,
2026-08-11T17:02:42+08:00,55,390,21,34,0.38181818181818183,0.3333333333333333,7,0,0.12727272727272726,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A0DG,unrouted,answerability_abstain,False,
2026-08-11T17:02:45+08:00,56,390,21,35,0.375,0.3333333333333333,7,0,0.125,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A0DG,unrouted,answerability_abstain,False,
2026-08-11T17:02:52+08:00,57,390,22,35,0.38596491228070173,0.3181818181818182,7,0,0.12280701754385964,0.3181818181818182,,0.3181818181818182,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,False,
2026-08-11T17:02:59+08:00,58,390,23,35,0.39655172413793105,0.34782608695652173,8,0,0.13793103448275862,0.34782608695652173,,0.34782608695652173,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,True,
2026-08-11T17:03:05+08:00,59,390,24,35,0.4067796610169492,0.3333333333333333,8,0,0.13559322033898305,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,False,
2026-08-11T17:03:14+08:00,60,390,25,35,0.4166666666666667,0.36,9,0,0.15,0.36,,0.36,0,0,0,0,TCGA-BH-A0DD,unrouted,direct_qwen_wsi,True,
2026-08-11T17:03:17+08:00,61,390,25,36,0.4098360655737705,0.36,9,0,0.14754098360655737,0.36,,0.36,0,0,0,0,TCGA-BH-A0DD,unrouted,answerability_abstain,False,
2026-08-11T17:03:26+08:00,62,390,26,36,0.41935483870967744,0.38461538461538464,10,0,0.16129032258064516,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-BH-A0DD,unrouted,direct_qwen_wsi,True,
2026-08-11T17:03:31+08:00,63,390,27,36,0.42857142857142855,0.37037037037037035,10,0,0.15873015873015872,0.37037037037037035,,0.37037037037037035,0,0,0,0,TCGA-BH-A0DD,unrouted,direct_qwen_wsi,False,
2026-08-11T17:03:38+08:00,64,390,28,36,0.4375,0.39285714285714285,11,0,0.171875,0.39285714285714285,,0.39285714285714285,0,0,0,0,TCGA-B6-A0IA,unrouted,direct_qwen_wsi,True,
2026-08-11T17:03:41+08:00,65,390,28,37,0.4307692307692308,0.39285714285714285,11,0,0.16923076923076924,0.39285714285714285,,0.39285714285714285,0,0,0,0,TCGA-B6-A0IA,unrouted,answerability_abstain,False,
2026-08-11T17:03:49+08:00,66,390,29,37,0.4393939393939394,0.3793103448275862,11,0,0.16666666666666666,0.3793103448275862,,0.3793103448275862,0,0,0,0,TCGA-B6-A0IA,unrouted,direct_qwen_wsi,False,
2026-08-11T17:03:52+08:00,67,390,29,38,0.43283582089552236,0.3793103448275862,11,0,0.16417910447761194,0.3793103448275862,,0.3793103448275862,0,0,0,0,TCGA-B6-A0IA,unrouted,answerability_abstain,False,
2026-08-11T17:03:59+08:00,68,390,30,38,0.4411764705882353,0.36666666666666664,11,0,0.16176470588235295,0.36666666666666664,,0.36666666666666664,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,False,
2026-08-11T17:04:02+08:00,69,390,30,39,0.43478260869565216,0.36666666666666664,11,0,0.15942028985507245,0.36666666666666664,,0.36666666666666664,0,0,0,0,TCGA-AC-A2FF,unrouted,answerability_abstain,False,
2026-08-11T17:04:04+08:00,70,390,30,40,0.42857142857142855,0.36666666666666664,11,0,0.15714285714285714,0.36666666666666664,,0.36666666666666664,0,0,0,0,TCGA-AC-A2FF,unrouted,answerability_abstain,False,
2026-08-11T17:04:06+08:00,71,390,30,41,0.4225352112676056,0.36666666666666664,11,0,0.15492957746478872,0.36666666666666664,,0.36666666666666664,0,0,0,0,TCGA-AC-A2FF,unrouted,answerability_abstain,False,
2026-08-11T17:04:11+08:00,72,390,31,41,0.4305555555555556,0.3870967741935484,12,0,0.16666666666666666,0.3870967741935484,,0.3870967741935484,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,True,
2026-08-11T17:04:14+08:00,73,390,31,42,0.4246575342465753,0.3870967741935484,12,0,0.1643835616438356,0.3870967741935484,,0.3870967741935484,0,0,0,0,TCGA-AC-A2FF,unrouted,answerability_abstain,False,
2026-08-11T17:04:21+08:00,74,390,32,42,0.43243243243243246,0.375,12,0,0.16216216216216217,0.375,,0.375,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-11T17:04:23+08:00,75,390,32,43,0.4266666666666667,0.375,12,0,0.16,0.375,,0.375,0,0,0,0,TCGA-AC-A2FG,unrouted,answerability_abstain,False,
2026-08-11T17:04:30+08:00,76,390,33,43,0.4342105263157895,0.36363636363636365,12,0,0.15789473684210525,0.36363636363636365,,0.36363636363636365,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-11T17:04:32+08:00,77,390,33,44,0.42857142857142855,0.36363636363636365,12,0,0.15584415584415584,0.36363636363636365,,0.36363636363636365,0,0,0,0,TCGA-AC-A2FG,unrouted,answerability_abstain,False,
2026-08-11T17:04:37+08:00,78,390,34,44,0.4358974358974359,0.35294117647058826,12,0,0.15384615384615385,0.35294117647058826,,0.35294117647058826,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-11T17:04:44+08:00,79,390,35,44,0.4430379746835443,0.37142857142857144,13,0,0.16455696202531644,0.37142857142857144,,0.37142857142857144,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,True,
2026-08-11T17:04:50+08:00,80,390,36,44,0.45,0.3611111111111111,13,0,0.1625,0.3611111111111111,,0.3611111111111111,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,False,
2026-08-11T17:04:52+08:00,81,390,36,45,0.4444444444444444,0.3611111111111111,13,0,0.16049382716049382,0.3611111111111111,,0.3611111111111111,0,0,0,0,TCGA-A2-A259,unrouted,answerability_abstain,False,
2026-08-11T17:04:58+08:00,82,390,37,45,0.45121951219512196,0.35135135135135137,13,0,0.15853658536585366,0.35135135135135137,,0.35135135135135137,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,False,
2026-08-11T17:05:04+08:00,83,390,38,45,0.4578313253012048,0.3684210526315789,14,0,0.1686746987951807,0.3684210526315789,,0.3684210526315789,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,True,
2026-08-11T17:05:14+08:00,84,390,39,45,0.4642857142857143,0.38461538461538464,15,0,0.17857142857142858,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-A1-A0SJ,unrouted,direct_qwen_wsi,True,
2026-08-11T17:05:16+08:00,85,390,39,46,0.4588235294117647,0.38461538461538464,15,0,0.17647058823529413,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-A1-A0SJ,unrouted,answerability_abstain,False,
2026-08-11T17:05:18+08:00,86,390,39,47,0.45348837209302323,0.38461538461538464,15,0,0.1744186046511628,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-E9-A1N6,unrouted,answerability_abstain,False,
2026-08-11T17:05:24+08:00,87,390,40,47,0.45977011494252873,0.375,15,0,0.1724137931034483,0.375,,0.375,0,0,0,0,TCGA-E9-A1N6,unrouted,direct_qwen_wsi,False,
2026-08-11T17:05:30+08:00,88,390,41,47,0.4659090909090909,0.3902439024390244,16,0,0.18181818181818182,0.3902439024390244,,0.3902439024390244,0,0,0,0,TCGA-E9-A1N6,unrouted,direct_qwen_wsi,True,
2026-08-11T17:05:32+08:00,89,390,41,48,0.4606741573033708,0.3902439024390244,16,0,0.1797752808988764,0.3902439024390244,,0.3902439024390244,0,0,0,0,TCGA-E9-A1N6,unrouted,answerability_abstain,False,
2026-08-11T17:05:34+08:00,90,390,41,49,0.45555555555555555,0.3902439024390244,16,0,0.17777777777777778,0.3902439024390244,,0.3902439024390244,0,0,0,0,TCGA-E9-A1N6,unrouted,answerability_abstain,False,
2026-08-11T17:05:37+08:00,91,390,41,50,0.45054945054945056,0.3902439024390244,16,0,0.17582417582417584,0.3902439024390244,,0.3902439024390244,0,0,0,0,TCGA-LL-A5YP,unrouted,answerability_abstain,False,
2026-08-11T17:05:44+08:00,92,390,42,50,0.45652173913043476,0.38095238095238093,16,0,0.17391304347826086,0.38095238095238093,,0.38095238095238093,0,0,0,0,TCGA-LL-A5YP,unrouted,direct_qwen_wsi,False,
2026-08-11T17:05:46+08:00,93,390,42,51,0.45161290322580644,0.38095238095238093,16,0,0.17204301075268819,0.38095238095238093,,0.38095238095238093,0,0,0,0,TCGA-LL-A5YP,unrouted,answerability_abstain,False,
2026-08-11T17:05:50+08:00,94,390,42,52,0.44680851063829785,0.38095238095238093,16,0,0.1702127659574468,0.38095238095238093,,0.38095238095238093,0,0,0,0,TCGA-LL-A5YP,unrouted,answerability_abstain,False,
2026-08-11T17:05:59+08:00,95,390,43,52,0.45263157894736844,0.3953488372093023,17,0,0.17894736842105263,0.3953488372093023,,0.3953488372093023,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,True,
2026-08-11T17:06:02+08:00,96,390,43,53,0.4479166666666667,0.3953488372093023,17,0,0.17708333333333334,0.3953488372093023,,0.3953488372093023,0,0,0,0,TCGA-AO-A03T,unrouted,answerability_abstain,False,
2026-08-11T17:06:08+08:00,97,390,44,53,0.4536082474226804,0.4090909090909091,18,0,0.18556701030927836,0.4090909090909091,,0.4090909090909091,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,True,
2026-08-11T17:06:15+08:00,98,390,45,53,0.45918367346938777,0.4,18,0,0.1836734693877551,0.4,,0.4,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,False,
2026-08-11T17:06:20+08:00,99,390,46,53,0.46464646464646464,0.391304347826087,18,0,0.18181818181818182,0.391304347826087,,0.391304347826087,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,False,
2026-08-11T17:06:22+08:00,100,390,46,54,0.46,0.391304347826087,18,0,0.18,0.391304347826087,,0.391304347826087,0,0,0,0,TCGA-AO-A03T,unrouted,answerability_abstain,False,
2026-08-11T17:06:29+08:00,101,390,47,54,0.46534653465346537,0.3829787234042553,18,0,0.1782178217821782,0.3829787234042553,,0.3829787234042553,0,0,0,0,TCGA-C8-A3M7,unrouted,direct_qwen_wsi,False,
2026-08-11T17:06:31+08:00,102,390,47,55,0.46078431372549017,0.3829787234042553,18,0,0.17647058823529413,0.3829787234042553,,0.3829787234042553,0,0,0,0,TCGA-C8-A3M7,unrouted,answerability_abstain,False,
2026-08-11T17:06:37+08:00,103,390,48,55,0.46601941747572817,0.375,18,0,0.17475728155339806,0.375,,0.375,0,0,0,0,TCGA-C8-A3M7,unrouted,direct_qwen_wsi,False,
2026-08-11T17:06:39+08:00,104,390,48,56,0.46153846153846156,0.375,18,0,0.17307692307692307,0.375,,0.375,0,0,0,0,TCGA-C8-A3M7,unrouted,answerability_abstain,False,
2026-08-11T17:06:42+08:00,105,390,48,57,0.45714285714285713,0.375,18,0,0.17142857142857143,0.375,,0.375,0,0,0,0,TCGA-C8-A3M7,unrouted,answerability_abstain,False,
2026-08-11T17:06:43+08:00,106,390,48,58,0.4528301886792453,0.375,18,0,0.16981132075471697,0.375,,0.375,0,0,0,0,TCGA-E9-A227,unrouted,answerability_abstain,False,
2026-08-11T17:06:46+08:00,107,390,48,59,0.4485981308411215,0.375,18,0,0.16822429906542055,0.375,,0.375,0,0,0,0,TCGA-EW-A1IY,unrouted,answerability_abstain,False,
2026-08-11T17:06:49+08:00,108,390,48,60,0.4444444444444444,0.375,18,0,0.16666666666666666,0.375,,0.375,0,0,0,0,TCGA-EW-A1IY,unrouted,answerability_abstain,False,
2026-08-11T17:06:54+08:00,109,390,49,60,0.44954128440366975,0.3673469387755102,18,0,0.1651376146788991,0.3673469387755102,,0.3673469387755102,0,0,0,0,TCGA-EW-A1IY,unrouted,direct_qwen_wsi,False,
2026-08-11T17:06:59+08:00,110,390,50,60,0.45454545454545453,0.36,18,0,0.16363636363636364,0.36,,0.36,0,0,0,0,TCGA-EW-A1IY,unrouted,direct_qwen_wsi,False,
2026-08-11T17:07:01+08:00,111,390,50,61,0.45045045045045046,0.36,18,0,0.16216216216216217,0.36,,0.36,0,0,0,0,TCGA-EW-A1IY,unrouted,answerability_abstain,False,
2026-08-11T17:07:08+08:00,112,390,51,61,0.45535714285714285,0.37254901960784315,19,0,0.16964285714285715,0.37254901960784315,,0.37254901960784315,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,True,
2026-08-11T17:07:13+08:00,113,390,52,61,0.46017699115044247,0.36538461538461536,19,0,0.168141592920354,0.36538461538461536,,0.36538461538461536,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,False,
2026-08-11T17:07:15+08:00,114,390,52,62,0.45614035087719296,0.36538461538461536,19,0,0.16666666666666666,0.36538461538461536,,0.36538461538461536,0,0,0,0,TCGA-LL-A442,unrouted,answerability_abstain,False,
2026-08-11T17:07:21+08:00,115,390,53,62,0.4608695652173913,0.37735849056603776,20,0,0.17391304347826086,0.37735849056603776,,0.37735849056603776,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,True,
2026-08-11T17:07:26+08:00,116,390,54,62,0.46551724137931033,0.37037037037037035,20,0,0.1724137931034483,0.37037037037037035,,0.37037037037037035,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,False,
2026-08-11T17:07:28+08:00,117,390,54,63,0.46153846153846156,0.37037037037037035,20,0,0.17094017094017094,0.37037037037037035,,0.37037037037037035,0,0,0,0,TCGA-EW-A2FW,unrouted,answerability_abstain,False,
2026-08-11T17:07:36+08:00,118,390,55,63,0.4661016949152542,0.36363636363636365,20,0,0.1694915254237288,0.36363636363636365,,0.36363636363636365,0,0,0,0,TCGA-EW-A2FW,unrouted,direct_qwen_wsi,False,
2026-08-11T17:07:38+08:00,119,390,55,64,0.46218487394957986,0.36363636363636365,20,0,0.16806722689075632,0.36363636363636365,,0.36363636363636365,0,0,0,0,TCGA-EW-A2FW,unrouted,answerability_abstain,False,
2026-08-11T17:07:40+08:00,120,390,55,65,0.4583333333333333,0.36363636363636365,20,0,0.16666666666666666,0.36363636363636365,,0.36363636363636365,0,0,0,0,TCGA-EW-A2FW,unrouted,answerability_abstain,False,
2026-08-11T17:07:46+08:00,121,390,56,65,0.4628099173553719,0.35714285714285715,20,0,0.1652892561983471,0.35714285714285715,,0.35714285714285715,0,0,0,0,TCGA-EW-A2FW,unrouted,direct_qwen_wsi,False,
2026-08-11T17:07:48+08:00,122,390,56,66,0.45901639344262296,0.35714285714285715,20,0,0.16393442622950818,0.35714285714285715,,0.35714285714285715,0,0,0,0,TCGA-E2-A105,unrouted,answerability_abstain,False,
2026-08-11T17:07:59+08:00,123,390,57,66,0.4634146341463415,0.3508771929824561,20,0,0.16260162601626016,0.3508771929824561,,0.3508771929824561,0,0,0,0,TCGA-E2-A105,unrouted,direct_qwen_wsi,False,
2026-08-11T17:08:02+08:00,124,390,57,67,0.4596774193548387,0.3508771929824561,20,0,0.16129032258064516,0.3508771929824561,,0.3508771929824561,0,0,0,0,TCGA-E2-A105,unrouted,answerability_abstain,False,
2026-08-11T17:08:05+08:00,125,390,57,68,0.456,0.3508771929824561,20,0,0.16,0.3508771929824561,,0.3508771929824561,0,0,0,0,TCGA-AR-A255,unrouted,answerability_abstain,False,
2026-08-11T17:08:07+08:00,126,390,57,69,0.4523809523809524,0.3508771929824561,20,0,0.15873015873015872,0.3508771929824561,,0.3508771929824561,0,0,0,0,TCGA-A2-A0EW,unrouted,answerability_abstain,False,
2026-08-11T17:08:10+08:00,127,390,57,70,0.44881889763779526,0.3508771929824561,20,0,0.15748031496062992,0.3508771929824561,,0.3508771929824561,0,0,0,0,TCGA-A2-A0EW,unrouted,answerability_abstain,False,
2026-08-11T17:08:16+08:00,128,390,58,70,0.453125,0.3448275862068966,20,0,0.15625,0.3448275862068966,,0.3448275862068966,0,0,0,0,TCGA-A2-A0EW,unrouted,direct_qwen_wsi,False,
