updated_at,processed,selected_total,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-09T15:06:31+08:00,24,390,6,0,0.25,0.25,0.36363636363636365,0.15384615384615385,0,0,0,4,TCGA-EW-A1PF,unrouted,none,False,
2026-08-09T15:06:34+08:00,25,390,6,0,0.24,0.24,0.36363636363636365,0.14285714285714285,0,0,0,4,TCGA-BH-A0BV,unrouted,none,False,
2026-08-09T15:06:36+08:00,26,390,7,0,0.2692307692307692,0.2692307692307692,0.36363636363636365,0.2,0,0,0,4,TCGA-BH-A0BV,unrouted,none,True,
2026-08-09T15:06:39+08:00,27,390,7,0,0.25925925925925924,0.25925925925925924,0.36363636363636365,0.1875,0,0,0,4,TCGA-BH-A0BV,unrouted,none,False,
2026-08-09T15:06:51+08:00,28,390,7,0,0.25,0.25,0.3333333333333333,0.1875,0,0,0,4,TCGA-BH-A0BV,histological_type_label,direct,False,
2026-08-09T15:06:53+08:00,29,390,7,0,0.2413793103448276,0.2413793103448276,0.3333333333333333,0.17647058823529413,0,0,0,4,TCGA-BH-A0BV,unrouted,none,False,
2026-08-09T15:06:56+08:00,30,390,8,0,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.2222222222222222,0,0,0,4,TCGA-BH-A202,unrouted,none,True,
2026-08-09T15:06:58+08:00,31,390,8,0,0.25806451612903225,0.25806451612903225,0.3333333333333333,0.21052631578947367,0,0,0,4,TCGA-BH-A202,unrouted,none,False,
2026-08-09T15:07:06+08:00,32,390,9,0,0.28125,0.28125,0.38461538461538464,0.21052631578947367,0,0,0,4,TCGA-BH-A202,histological_type_label,direct,True,
2026-08-09T15:07:15+08:00,33,390,9,0,0.2727272727272727,0.2727272727272727,0.35714285714285715,0.21052631578947367,0,0,0,4,TCGA-BH-A202,lymphovascular_invasion_label,direct,False,
2026-08-09T15:07:18+08:00,34,390,10,0,0.29411764705882354,0.29411764705882354,0.35714285714285715,0.25,0,0,0,4,TCGA-BH-A202,unrouted,none,True,
2026-08-09T15:07:24+08:00,35,390,10,0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.25,0,0,0,4,TCGA-BH-A202,HER2_status_label,direct,False,
2026-08-09T15:07:34+08:00,36,390,11,0,0.3055555555555556,0.3055555555555556,0.375,0.25,0,0,0,4,TCGA-AR-A0U3,histological_type_label,direct,True,
2026-08-09T15:07:36+08:00,37,390,12,0,0.32432432432432434,0.32432432432432434,0.375,0.2857142857142857,0,0,0,4,TCGA-AR-A0U3,unrouted,none,True,
2026-08-09T15:07:38+08:00,38,390,12,0,0.3157894736842105,0.3157894736842105,0.375,0.2727272727272727,0,0,0,4,TCGA-AR-A0U3,unrouted,none,False,
2026-08-09T15:07:41+08:00,39,390,13,0,0.3333333333333333,0.3333333333333333,0.375,0.30434782608695654,0,0,0,4,TCGA-AR-A0U3,unrouted,none,True,
2026-08-09T15:07:50+08:00,40,390,14,0,0.35,0.35,0.4117647058823529,0.30434782608695654,0,0,0,4,TCGA-AR-A0U3,ER_status_label,direct,True,
2026-08-09T15:07:59+08:00,41,390,15,0,0.36585365853658536,0.36585365853658536,0.4444444444444444,0.30434782608695654,0,0,0,4,TCGA-AO-A0JE,histologic_grade_label,direct,True,
2026-08-09T15:08:01+08:00,42,390,15,0,0.35714285714285715,0.35714285714285715,0.4444444444444444,0.2916666666666667,0,0,0,4,TCGA-AO-A0JE,unrouted,none,False,
2026-08-09T15:08:04+08:00,43,390,16,0,0.37209302325581395,0.37209302325581395,0.4444444444444444,0.32,0,0,0,4,TCGA-AO-A0JE,unrouted,none,True,
2026-08-09T15:08:08+08:00,44,390,17,0,0.38636363636363635,0.38636363636363635,0.4444444444444444,0.34615384615384615,0,0,0,4,TCGA-AO-A0JE,unrouted,none,True,
2026-08-09T15:08:10+08:00,45,390,17,0,0.37777777777777777,0.37777777777777777,0.4444444444444444,0.3333333333333333,0,0,0,4,TCGA-A1-A0SF,unrouted,none,False,
2026-08-09T15:08:19+08:00,46,390,18,0,0.391304347826087,0.391304347826087,0.47368421052631576,0.3333333333333333,0,0,0,4,TCGA-A1-A0SF,histologic_grade_label,direct,True,
2026-08-09T15:08:26+08:00,47,390,19,0,0.40425531914893614,0.40425531914893614,0.5,0.3333333333333333,0,0,0,5,TCGA-A1-A0SF,HER2_status_label,direct,True,
2026-08-09T15:08:32+08:00,48,390,19,0,0.3958333333333333,0.3958333333333333,0.47619047619047616,0.3333333333333333,0,0,0,5,TCGA-A1-A0SF,histological_type_label,direct,False,
2026-08-09T15:08:35+08:00,49,390,19,0,0.3877551020408163,0.3877551020408163,0.47619047619047616,0.32142857142857145,0,0,0,5,TCGA-A1-A0SF,unrouted,none,False,
2026-08-09T15:08:44+08:00,50,390,20,0,0.4,0.4,0.5,0.32142857142857145,0,0,0,6,TCGA-EW-A1P7,histologic_grade_label,direct,True,
2026-08-09T15:08:53+08:00,51,390,21,0,0.4117647058823529,0.4117647058823529,0.5217391304347826,0.32142857142857145,0,0,0,6,TCGA-EW-A1P7,histologic_grade_label,direct,True,
2026-08-09T15:08:55+08:00,52,390,21,0,0.40384615384615385,0.40384615384615385,0.5217391304347826,0.3103448275862069,0,0,0,6,TCGA-EW-A1P7,unrouted,none,False,
2026-08-09T15:09:04+08:00,53,390,21,0,0.39622641509433965,0.39622641509433965,0.5,0.3103448275862069,0,0,0,6,TCGA-EW-A1P7,ER_status_label+PR_status_label,direct,False,
2026-08-09T15:09:07+08:00,54,390,21,0,0.3888888888888889,0.3888888888888889,0.5,0.3,0,0,0,6,TCGA-EW-A1P7,unrouted,none,False,
2026-08-09T15:09:09+08:00,55,390,21,0,0.38181818181818183,0.38181818181818183,0.5,0.2903225806451613,0,0,0,6,TCGA-BH-A0DG,unrouted,none,False,
2026-08-09T15:09:12+08:00,56,390,21,0,0.375,0.375,0.5,0.28125,0,0,0,6,TCGA-BH-A0DG,unrouted,none,False,
2026-08-09T15:09:20+08:00,57,390,22,0,0.38596491228070173,0.38596491228070173,0.52,0.28125,0,0,0,6,TCGA-BH-A0DG,histologic_grade_label,direct,True,
2026-08-09T15:09:35+08:00,58,390,23,0,0.39655172413793105,0.39655172413793105,0.5384615384615384,0.28125,0,0,0,6,TCGA-BH-A0DG,ER_status_label+PR_status_label+HER2_status_label,direct,True,
2026-08-09T15:09:39+08:00,59,390,23,0,0.3898305084745763,0.3898305084745763,0.5384615384615384,0.2727272727272727,0,0,0,6,TCGA-BH-A0DG,unrouted,none,False,
2026-08-09T15:09:42+08:00,60,390,24,0,0.4,0.4,0.5384615384615384,0.29411764705882354,0,0,0,6,TCGA-BH-A0DD,unrouted,none,True,
2026-08-09T15:09:45+08:00,61,390,24,0,0.39344262295081966,0.39344262295081966,0.5384615384615384,0.2857142857142857,0,0,0,6,TCGA-BH-A0DD,unrouted,none,False,
2026-08-09T15:09:56+08:00,62,390,25,0,0.4032258064516129,0.4032258064516129,0.5555555555555556,0.2857142857142857,0,0,0,6,TCGA-BH-A0DD,histological_type_label+histologic_grade_label,direct,True,
2026-08-09T15:09:58+08:00,63,390,25,0,0.3968253968253968,0.3968253968253968,0.5555555555555556,0.2777777777777778,0,0,0,6,TCGA-BH-A0DD,unrouted,none,False,
2026-08-09T15:10:08+08:00,64,390,26,0,0.40625,0.40625,0.5714285714285714,0.2777777777777778,0,0,0,6,TCGA-B6-A0IA,histological_type_label,direct,True,
2026-08-09T15:10:10+08:00,65,390,27,0,0.4153846153846154,0.4153846153846154,0.5714285714285714,0.2972972972972973,0,0,0,6,TCGA-B6-A0IA,unrouted,none,True,
2026-08-09T15:10:13+08:00,66,390,28,0,0.42424242424242425,0.42424242424242425,0.5714285714285714,0.3157894736842105,0,0,0,6,TCGA-B6-A0IA,unrouted,none,True,
2026-08-09T15:10:16+08:00,67,390,28,0,0.417910447761194,0.417910447761194,0.5714285714285714,0.3076923076923077,0,0,0,6,TCGA-B6-A0IA,unrouted,none,False,
2026-08-09T15:10:25+08:00,68,390,29,0,0.4264705882352941,0.4264705882352941,0.5862068965517241,0.3076923076923077,0,0,0,6,TCGA-AC-A2FF,histological_type_label,direct,True,
2026-08-09T15:10:28+08:00,69,390,30,0,0.43478260869565216,0.43478260869565216,0.5862068965517241,0.325,0,0,0,6,TCGA-AC-A2FF,unrouted,none,True,
2026-08-09T15:10:31+08:00,70,390,30,0,0.42857142857142855,0.42857142857142855,0.5862068965517241,0.3170731707317073,0,0,0,6,TCGA-AC-A2FF,unrouted,none,False,
2026-08-09T15:10:35+08:00,71,390,31,0,0.43661971830985913,0.43661971830985913,0.5862068965517241,0.3333333333333333,0,0,0,6,TCGA-AC-A2FF,unrouted,none,True,
2026-08-09T15:10:38+08:00,72,390,32,0,0.4444444444444444,0.4444444444444444,0.5862068965517241,0.3488372093023256,0,0,0,6,TCGA-AC-A2FF,unrouted,none,True,
2026-08-09T15:10:41+08:00,73,390,32,0,0.4383561643835616,0.4383561643835616,0.5862068965517241,0.3409090909090909,0,0,0,6,TCGA-AC-A2FF,unrouted,none,False,
2026-08-09T15:10:50+08:00,74,390,32,0,0.43243243243243246,0.43243243243243246,0.5666666666666667,0.3409090909090909,0,0,0,7,TCGA-AC-A2FG,histological_type_label,direct,False,
2026-08-09T15:10:52+08:00,75,390,32,0,0.4266666666666667,0.4266666666666667,0.5666666666666667,0.3333333333333333,0,0,0,7,TCGA-AC-A2FG,unrouted,none,False,
2026-08-09T15:10:55+08:00,76,390,32,0,0.42105263157894735,0.42105263157894735,0.5666666666666667,0.32608695652173914,0,0,0,7,TCGA-AC-A2FG,unrouted,none,False,
2026-08-09T15:10:57+08:00,77,390,32,0,0.4155844155844156,0.4155844155844156,0.5666666666666667,0.3191489361702128,0,0,0,7,TCGA-AC-A2FG,unrouted,none,False,
2026-08-09T15:11:00+08:00,78,390,32,0,0.41025641025641024,0.41025641025641024,0.5666666666666667,0.3125,0,0,0,7,TCGA-AC-A2FG,unrouted,none,False,
2026-08-09T15:11:10+08:00,79,390,32,0,0.4050632911392405,0.4050632911392405,0.5483870967741935,0.3125,0,0,0,8,TCGA-A2-A259,histologic_grade_label,direct,False,
2026-08-09T15:11:18+08:00,80,390,32,0,0.4,0.4,0.53125,0.3125,0,0,0,8,TCGA-A2-A259,HER2_status_label,direct,False,
2026-08-09T15:11:21+08:00,81,390,32,0,0.3950617283950617,0.3950617283950617,0.53125,0.30612244897959184,0,0,0,8,TCGA-A2-A259,unrouted,none,False,
2026-08-09T15:11:30+08:00,82,390,33,0,0.4024390243902439,0.4024390243902439,0.5454545454545454,0.30612244897959184,0,0,0,8,TCGA-A2-A259,ER_status_label+PR_status_label,direct,True,
2026-08-09T15:11:42+08:00,83,390,33,0,0.39759036144578314,0.39759036144578314,0.5294117647058824,0.30612244897959184,0,0,0,8,TCGA-A2-A259,histological_type_label,direct,False,
2026-08-09T15:11:52+08:00,84,390,34,0,0.40476190476190477,0.40476190476190477,0.5428571428571428,0.30612244897959184,0,0,0,8,TCGA-A1-A0SJ,histological_type_label+ductal_binary+lobular_binary+dcis_binary,direct,True,
2026-08-09T15:11:54+08:00,85,390,34,0,0.4,0.4,0.5428571428571428,0.3,0,0,0,8,TCGA-A1-A0SJ,unrouted,none,False,
2026-08-09T15:11:58+08:00,86,390,34,0,0.3953488372093023,0.3953488372093023,0.5428571428571428,0.29411764705882354,0,0,0,8,TCGA-E9-A1N6,unrouted,none,False,
2026-08-09T15:12:07+08:00,87,390,35,0,0.40229885057471265,0.40229885057471265,0.5555555555555556,0.29411764705882354,0,0,0,8,TCGA-E9-A1N6,histologic_grade_label,direct,True,
2026-08-09T15:12:12+08:00,88,390,36,0,0.4090909090909091,0.4090909090909091,0.5675675675675675,0.29411764705882354,0,0,0,8,TCGA-E9-A1N6,histological_type_label,direct,True,
2026-08-09T15:12:14+08:00,89,390,37,0,0.4157303370786517,0.4157303370786517,0.5675675675675675,0.3076923076923077,0,0,0,8,TCGA-E9-A1N6,unrouted,none,True,
2026-08-09T15:12:17+08:00,90,390,38,0,0.4222222222222222,0.4222222222222222,0.5675675675675675,0.32075471698113206,0,0,0,8,TCGA-E9-A1N6,unrouted,none,True,
2026-08-09T15:12:19+08:00,91,390,39,0,0.42857142857142855,0.42857142857142855,0.5675675675675675,0.3333333333333333,0,0,0,8,TCGA-LL-A5YP,unrouted,none,True,
2026-08-09T15:12:29+08:00,92,390,40,0,0.43478260869565216,0.43478260869565216,0.5789473684210527,0.3333333333333333,0,0,0,8,TCGA-LL-A5YP,histologic_grade_label,direct,True,
2026-08-09T15:12:31+08:00,93,390,40,0,0.43010752688172044,0.43010752688172044,0.5789473684210527,0.32727272727272727,0,0,0,8,TCGA-LL-A5YP,unrouted,none,False,
2026-08-09T15:12:34+08:00,94,390,41,0,0.43617021276595747,0.43617021276595747,0.5789473684210527,0.3392857142857143,0,0,0,8,TCGA-LL-A5YP,unrouted,none,True,
2026-08-09T15:12:42+08:00,95,390,42,0,0.4421052631578947,0.4421052631578947,0.5897435897435898,0.3392857142857143,0,0,0,8,TCGA-AO-A03T,histological_type_label,direct,True,
2026-08-09T15:12:46+08:00,96,390,42,0,0.4375,0.4375,0.5897435897435898,0.3333333333333333,0,0,0,8,TCGA-AO-A03T,unrouted,none,False,
2026-08-09T15:12:48+08:00,97,390,43,0,0.44329896907216493,0.44329896907216493,0.5897435897435898,0.3448275862068966,0,0,0,8,TCGA-AO-A03T,unrouted,none,True,
2026-08-09T15:12:58+08:00,98,390,43,0,0.4387755102040816,0.4387755102040816,0.575,0.3448275862068966,0,0,0,8,TCGA-AO-A03T,ER_status_label+PR_status_label,direct,False,
2026-08-09T15:13:02+08:00,99,390,43,0,0.43434343434343436,0.43434343434343436,0.575,0.3389830508474576,0,0,0,8,TCGA-AO-A03T,unrouted,none,False,
2026-08-09T15:13:05+08:00,100,390,44,0,0.44,0.44,0.575,0.35,0,0,0,8,TCGA-AO-A03T,unrouted,none,True,
2026-08-09T15:13:15+08:00,101,390,44,0,0.43564356435643564,0.43564356435643564,0.5609756097560976,0.35,0,0,0,8,TCGA-C8-A3M7,histologic_grade_label,direct,False,
2026-08-09T15:13:17+08:00,102,390,44,0,0.43137254901960786,0.43137254901960786,0.5609756097560976,0.3442622950819672,0,0,0,8,TCGA-C8-A3M7,unrouted,none,False,
2026-08-09T15:13:27+08:00,103,390,45,0,0.4368932038834951,0.4368932038834951,0.5714285714285714,0.3442622950819672,0,0,0,8,TCGA-C8-A3M7,histological_type_label,direct,True,
2026-08-09T15:13:29+08:00,104,390,46,0,0.4423076923076923,0.4423076923076923,0.5714285714285714,0.3548387096774194,0,0,0,8,TCGA-C8-A3M7,unrouted,none,True,
2026-08-09T15:13:32+08:00,105,390,46,0,0.4380952380952381,0.4380952380952381,0.5714285714285714,0.3492063492063492,0,0,0,8,TCGA-C8-A3M7,unrouted,none,False,
2026-08-09T15:13:35+08:00,106,390,47,0,0.44339622641509435,0.44339622641509435,0.5714285714285714,0.359375,0,0,0,8,TCGA-E9-A227,unrouted,none,True,
2026-08-09T15:13:37+08:00,107,390,48,0,0.4485981308411215,0.4485981308411215,0.5714285714285714,0.36923076923076925,0,0,0,8,TCGA-EW-A1IY,unrouted,none,True,
2026-08-09T15:13:40+08:00,108,390,49,0,0.4537037037037037,0.4537037037037037,0.5714285714285714,0.3787878787878788,0,0,0,8,TCGA-EW-A1IY,unrouted,none,True,
2026-08-09T15:13:48+08:00,109,390,49,0,0.44954128440366975,0.44954128440366975,0.5581395348837209,0.3787878787878788,0,0,0,8,TCGA-EW-A1IY,histologic_grade_label,direct,False,
2026-08-09T15:13:58+08:00,110,390,50,0,0.45454545454545453,0.45454545454545453,0.5681818181818182,0.3787878787878788,0,0,0,9,TCGA-EW-A1IY,lymphovascular_invasion_label,direct,True,
2026-08-09T15:14:01+08:00,111,390,50,0,0.45045045045045046,0.45045045045045046,0.5681818181818182,0.373134328358209,0,0,0,9,TCGA-EW-A1IY,unrouted,none,False,
2026-08-09T15:14:09+08:00,112,390,51,0,0.45535714285714285,0.45535714285714285,0.5777777777777777,0.373134328358209,0,0,0,9,TCGA-LL-A442,histologic_grade_label,direct,True,
2026-08-09T15:14:12+08:00,113,390,51,0,0.45132743362831856,0.45132743362831856,0.5777777777777777,0.36764705882352944,0,0,0,9,TCGA-LL-A442,unrouted,none,False,
2026-08-09T15:14:14+08:00,114,390,51,0,0.4473684210526316,0.4473684210526316,0.5777777777777777,0.36231884057971014,0,0,0,9,TCGA-LL-A442,unrouted,none,False,
2026-08-09T15:14:20+08:00,115,390,52,0,0.45217391304347826,0.45217391304347826,0.5869565217391305,0.36231884057971014,0,0,0,9,TCGA-LL-A442,histological_type_label,direct,True,
2026-08-09T15:14:29+08:00,116,390,53,0,0.45689655172413796,0.45689655172413796,0.5957446808510638,0.36231884057971014,0,0,0,9,TCGA-LL-A442,ER_status_label+PR_status_label+HER2_status_label,direct,True,
2026-08-09T15:14:32+08:00,117,390,54,0,0.46153846153846156,0.46153846153846156,0.5957446808510638,0.37142857142857144,0,0,0,9,TCGA-EW-A2FW,unrouted,none,True,
2026-08-09T15:14:40+08:00,118,390,54,0,0.4576271186440678,0.4576271186440678,0.5833333333333334,0.37142857142857144,0,0,0,9,TCGA-EW-A2FW,histologic_grade_label,direct,False,
2026-08-09T15:14:44+08:00,119,390,54,0,0.453781512605042,0.453781512605042,0.5833333333333334,0.36619718309859156,0,0,0,9,TCGA-EW-A2FW,unrouted,none,False,
2026-08-09T15:14:46+08:00,120,390,54,0,0.45,0.45,0.5833333333333334,0.3611111111111111,0,0,0,9,TCGA-EW-A2FW,unrouted,none,False,
2026-08-09T15:14:53+08:00,121,390,55,0,0.45454545454545453,0.45454545454545453,0.5918367346938775,0.3611111111111111,0,0,0,9,TCGA-EW-A2FW,HER2_status_label,direct,True,
2026-08-09T15:14:56+08:00,122,390,55,0,0.45081967213114754,0.45081967213114754,0.5918367346938775,0.3561643835616438,0,0,0,9,TCGA-E2-A105,unrouted,none,False,
2026-08-09T15:15:06+08:00,123,390,55,0,0.44715447154471544,0.44715447154471544,0.58,0.3561643835616438,0,0,0,9,TCGA-E2-A105,histological_type_label,direct,False,
2026-08-09T15:15:09+08:00,124,390,55,0,0.4435483870967742,0.4435483870967742,0.58,0.35135135135135137,0,0,0,9,TCGA-E2-A105,unrouted,none,False,
2026-08-09T15:15:11+08:00,125,390,55,0,0.44,0.44,0.58,0.3466666666666667,0,0,0,9,TCGA-AR-A255,unrouted,none,False,
2026-08-09T15:15:13+08:00,126,390,56,0,0.4444444444444444,0.4444444444444444,0.58,0.35526315789473684,0,0,0,9,TCGA-A2-A0EW,unrouted,none,True,
2026-08-09T15:15:16+08:00,127,390,56,0,0.4409448818897638,0.4409448818897638,0.58,0.35064935064935066,0,0,0,9,TCGA-A2-A0EW,unrouted,none,False,
2026-08-09T15:15:24+08:00,128,390,56,0,0.4375,0.4375,0.5686274509803921,0.35064935064935066,0,0,0,9,TCGA-A2-A0EW,ER_status_label+PR_status_label+HER2_status_label,direct,False,
2026-08-09T15:15:26+08:00,129,390,57,0,0.4418604651162791,0.4418604651162791,0.5686274509803921,0.358974358974359,0,0,0,9,TCGA-A8-A08R,unrouted,none,True,
2026-08-09T15:15:29+08:00,130,390,57,0,0.43846153846153846,0.43846153846153846,0.5686274509803921,0.35443037974683544,0,0,0,9,TCGA-A8-A08R,unrouted,none,False,
2026-08-09T15:15:38+08:00,131,390,58,0,0.44274809160305345,0.44274809160305345,0.5769230769230769,0.35443037974683544,0,0,0,9,TCGA-A8-A08R,histological_type_label,direct,True,
2026-08-09T15:15:55+08:00,132,390,58,0,0.4393939393939394,0.4393939393939394,0.5660377358490566,0.35443037974683544,0,0,0,9,TCGA-A8-A08R,lymphovascular_invasion_label,direct,False,
2026-08-09T15:16:05+08:00,133,390,59,0,0.44360902255639095,0.44360902255639095,0.5740740740740741,0.35443037974683544,0,0,0,9,TCGA-A8-A08R,histologic_grade_label,direct,True,
2026-08-09T15:16:07+08:00,134,390,60,0,0.44776119402985076,0.44776119402985076,0.5740740740740741,0.3625,0,0,0,9,TCGA-BH-A0HL,unrouted,none,True,
2026-08-09T15:16:10+08:00,135,390,60,0,0.4444444444444444,0.4444444444444444,0.5740740740740741,0.35802469135802467,0,0,0,9,TCGA-BH-A0HL,unrouted,none,False,
2026-08-09T15:16:13+08:00,136,390,60,0,0.4411764705882353,0.4411764705882353,0.5740740740740741,0.35365853658536583,0,0,0,9,TCGA-BH-A0HL,unrouted,none,False,
2026-08-09T15:16:16+08:00,137,390,60,0,0.43795620437956206,0.43795620437956206,0.5740740740740741,0.3493975903614458,0,0,0,9,TCGA-BH-A0HL,unrouted,none,False,
2026-08-09T15:16:18+08:00,138,390,60,0,0.43478260869565216,0.43478260869565216,0.5740740740740741,0.34523809523809523,0,0,0,9,TCGA-BH-A0HL,unrouted,none,False,
2026-08-09T15:16:21+08:00,139,390,61,0,0.43884892086330934,0.43884892086330934,0.5740740740740741,0.35294117647058826,0,0,0,9,TCGA-E2-A15E,unrouted,none,True,
2026-08-09T15:16:31+08:00,140,390,62,0,0.44285714285714284,0.44285714285714284,0.5818181818181818,0.35294117647058826,0,0,0,9,TCGA-E2-A15E,histologic_grade_label,direct,True,
2026-08-09T15:16:34+08:00,141,390,62,0,0.4397163120567376,0.4397163120567376,0.5818181818181818,0.3488372093023256,0,0,0,9,TCGA-E2-A15E,unrouted,none,False,
2026-08-09T15:16:37+08:00,142,390,62,0,0.43661971830985913,0.43661971830985913,0.5818181818181818,0.3448275862068966,0,0,0,9,TCGA-E2-A15E,unrouted,none,False,
2026-08-09T15:16:40+08:00,143,390,62,0,0.43356643356643354,0.43356643356643354,0.5818181818181818,0.3409090909090909,0,0,0,9,TCGA-B6-A0WV,unrouted,none,False,
2026-08-09T15:16:50+08:00,144,390,62,0,0.4305555555555556,0.4305555555555556,0.5714285714285714,0.3409090909090909,0,0,0,10,TCGA-B6-A0WV,histologic_grade_label,direct,False,
2026-08-09T15:16:53+08:00,145,390,62,0,0.42758620689655175,0.42758620689655175,0.5714285714285714,0.33707865168539325,0,0,0,10,TCGA-B6-A0WV,unrouted,none,False,
2026-08-09T15:17:01+08:00,146,390,62,0,0.4246575342465753,0.4246575342465753,0.5614035087719298,0.33707865168539325,0,0,0,10,TCGA-B6-A0WV,histological_type_label,direct,False,
2026-08-09T15:17:09+08:00,147,390,63,0,0.42857142857142855,0.42857142857142855,0.5689655172413793,0.33707865168539325,0,0,0,10,TCGA-B6-A0WV,lymphovascular_invasion_label,direct,True,
2026-08-09T15:17:20+08:00,148,390,63,0,0.42567567567567566,0.42567567567567566,0.559322033898305,0.33707865168539325,0,0,0,11,TCGA-E9-A1RA,histological_type_label,direct,False,
2026-08-09T15:17:22+08:00,149,390,63,0,0.4228187919463087,0.4228187919463087,0.559322033898305,0.3333333333333333,0,0,0,11,TCGA-E9-A1RA,unrouted,none,False,
2026-08-09T15:17:25+08:00,150,390,63,0,0.42,0.42,0.559322033898305,0.32967032967032966,0,0,0,11,TCGA-E9-A1RA,unrouted,none,False,
2026-08-09T15:17:27+08:00,151,390,64,0,0.423841059602649,0.423841059602649,0.559322033898305,0.33695652173913043,0,0,0,11,TCGA-E9-A1RA,unrouted,none,True,
2026-08-09T15:17:30+08:00,152,390,65,0,0.4276315789473684,0.4276315789473684,0.559322033898305,0.34408602150537637,0,0,0,11,TCGA-BH-A0BT,unrouted,none,True,
2026-08-09T15:17:33+08:00,153,390,66,0,0.43137254901960786,0.43137254901960786,0.559322033898305,0.35106382978723405,0,0,0,11,TCGA-BH-A0BT,unrouted,none,True,
