updated_at,processed,selected_total,answered,abstained,coverage,selective_accuracy,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-22T21:49:27+08:00,12,390,12,0,1.0,0.25,3,0,0.25,0.25,0.5,0.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-22T21:49:43+08:00,13,390,13,0,1.0,0.23076923076923078,3,0,0.23076923076923078,0.23076923076923078,0.42857142857142855,0.0,0,0,0,0,TCGA-BH-A5IZ,histological_type_label,partial,False,
2026-08-22T21:50:11+08:00,14,390,14,0,1.0,0.21428571428571427,3,0,0.21428571428571427,0.21428571428571427,0.375,0.0,0,0,0,0,TCGA-BH-A5IZ,nottingham_total_score,partial,False,
2026-08-22T21:51:15+08:00,15,390,15,0,1.0,0.2,3,0,0.2,0.2,0.3333333333333333,0.0,0,0,0,0,TCGA-BH-A5IZ,ER_status_label+PR_status_label+HER2_status_label,direct,False,
2026-08-22T21:52:15+08:00,16,390,16,0,1.0,0.1875,3,0,0.1875,0.1875,0.3333333333333333,0.0,0,0,0,0,TCGA-BH-A5IZ,unrouted,none,False,
2026-08-22T21:52:46+08:00,17,390,17,0,1.0,0.23529411764705882,4,0,0.23529411764705882,0.23529411764705882,0.3333333333333333,0.125,0,0,0,0,TCGA-BH-A0AZ,unrouted,none,True,
2026-08-22T21:53:54+08:00,18,390,18,0,1.0,0.2777777777777778,5,0,0.2777777777777778,0.2777777777777778,0.4,0.125,0,0,0,0,TCGA-BH-A0AZ,nottingham_total_score,partial,True,
2026-08-22T21:54:03+08:00,19,390,19,0,1.0,0.2631578947368421,5,0,0.2631578947368421,0.2631578947368421,0.4,0.1111111111111111,0,0,0,0,TCGA-BH-A0AZ,unrouted,none,False,
2026-08-22T21:54:30+08:00,20,390,20,0,1.0,0.25,5,0,0.25,0.25,0.36363636363636365,0.1111111111111111,0,0,0,0,TCGA-BH-A0AZ,ER_status_label+PR_status_label,partial,False,
2026-08-22T21:54:59+08:00,21,390,21,0,1.0,0.23809523809523808,5,0,0.23809523809523808,0.23809523809523808,0.36363636363636365,0.1,0,0,0,0,TCGA-EW-A1PF,unrouted,none,False,
2026-08-22T21:55:24+08:00,22,390,22,0,1.0,0.2727272727272727,6,0,0.2727272727272727,0.2727272727272727,0.4166666666666667,0.1,0,0,0,0,TCGA-EW-A1PF,histologic_grade_label,partial,True,
2026-08-22T21:55:46+08:00,23,390,23,0,1.0,0.2608695652173913,6,0,0.2608695652173913,0.2608695652173913,0.4166666666666667,0.09090909090909091,0,0,0,0,TCGA-EW-A1PF,unrouted,none,False,
2026-08-22T21:55:55+08:00,24,390,24,0,1.0,0.25,6,0,0.25,0.25,0.4166666666666667,0.08333333333333333,0,0,0,0,TCGA-EW-A1PF,unrouted,none,False,
2026-08-22T21:56:33+08:00,25,390,25,0,1.0,0.24,6,0,0.24,0.24,0.4166666666666667,0.07692307692307693,0,0,0,0,TCGA-BH-A0BV,unrouted,none,False,
2026-08-22T21:57:35+08:00,26,390,26,0,1.0,0.23076923076923078,6,0,0.23076923076923078,0.23076923076923078,0.38461538461538464,0.07692307692307693,0,0,0,0,TCGA-BH-A0BV,nottingham_total_score,partial,False,
2026-08-22T21:57:44+08:00,27,390,27,0,1.0,0.2222222222222222,6,0,0.2222222222222222,0.2222222222222222,0.38461538461538464,0.07142857142857142,0,0,0,0,TCGA-BH-A0BV,unrouted,none,False,
2026-08-22T21:58:45+08:00,28,390,28,0,1.0,0.25,7,0,0.25,0.25,0.42857142857142855,0.07142857142857142,0,0,0,1,TCGA-BH-A0BV,histological_type_label,partial,True,
2026-08-22T21:59:42+08:00,29,390,29,0,1.0,0.2413793103448276,7,0,0.2413793103448276,0.2413793103448276,0.4,0.07142857142857142,0,0,0,1,TCGA-BH-A0BV,ajcc_pathologic_stage,partial,False,
2026-08-22T22:00:21+08:00,30,390,30,0,1.0,0.23333333333333334,7,0,0.23333333333333334,0.23333333333333334,0.4,0.06666666666666667,0,0,0,1,TCGA-BH-A202,unrouted,none,False,
2026-08-22T22:00:46+08:00,31,390,31,0,1.0,0.22580645161290322,7,0,0.22580645161290322,0.22580645161290322,0.375,0.06666666666666667,0,0,0,2,TCGA-BH-A202,ER_status_label,partial,False,
2026-08-22T22:01:46+08:00,32,390,32,0,1.0,0.25,8,0,0.25,0.25,0.4117647058823529,0.06666666666666667,0,0,0,2,TCGA-BH-A202,histological_type_label,partial,True,
2026-08-22T22:02:15+08:00,33,390,33,0,1.0,0.2727272727272727,9,0,0.2727272727272727,0.2727272727272727,0.4444444444444444,0.06666666666666667,0,0,0,3,TCGA-BH-A202,lymphovascular_invasion_label,partial,True,
2026-08-22T22:02:30+08:00,34,390,34,0,1.0,0.29411764705882354,10,0,0.29411764705882354,0.29411764705882354,0.47368421052631576,0.06666666666666667,0,0,0,3,TCGA-BH-A202,ajcc_pathologic_stage,partial,True,
2026-08-22T22:02:39+08:00,35,390,35,0,1.0,0.3142857142857143,11,0,0.3142857142857143,0.3142857142857143,0.47368421052631576,0.125,0,0,0,3,TCGA-BH-A202,unrouted,none,True,
2026-08-22T22:04:16+08:00,36,390,36,0,1.0,0.3333333333333333,12,0,0.3333333333333333,0.3333333333333333,0.5,0.125,0,0,0,3,TCGA-AR-A0U3,histological_type_label,partial,True,
2026-08-22T22:04:27+08:00,37,390,37,0,1.0,0.35135135135135137,13,0,0.35135135135135137,0.35135135135135137,0.5,0.17647058823529413,0,0,0,3,TCGA-AR-A0U3,unrouted,none,True,
2026-08-22T22:04:44+08:00,38,390,38,0,1.0,0.34210526315789475,13,0,0.34210526315789475,0.34210526315789475,0.47619047619047616,0.17647058823529413,0,0,0,3,TCGA-AR-A0U3,ajcc_pathologic_stage,partial,False,
2026-08-22T22:05:30+08:00,39,390,39,0,1.0,0.358974358974359,14,0,0.358974358974359,0.358974358974359,0.47619047619047616,0.2222222222222222,0,0,0,3,TCGA-AR-A0U3,unrouted,none,True,
2026-08-22T22:05:57+08:00,40,390,40,0,1.0,0.375,15,0,0.375,0.375,0.5,0.2222222222222222,0,0,0,3,TCGA-AR-A0U3,ER_status_label,partial,True,
2026-08-22T22:06:46+08:00,41,390,41,0,1.0,0.3902439024390244,16,0,0.3902439024390244,0.3902439024390244,0.5217391304347826,0.2222222222222222,0,0,0,3,TCGA-AO-A0JE,histologic_grade_label,partial,True,
2026-08-22T22:07:13+08:00,42,390,42,0,1.0,0.38095238095238093,16,0,0.38095238095238093,0.38095238095238093,0.5,0.2222222222222222,0,0,0,3,TCGA-AO-A0JE,lymphovascular_invasion_label+microcalcification_binary,partial,False,
2026-08-22T22:08:04+08:00,43,390,43,0,1.0,0.3953488372093023,17,0,0.3953488372093023,0.3953488372093023,0.52,0.2222222222222222,0,0,0,4,TCGA-AO-A0JE,histological_type_label,partial,True,
2026-08-22T22:08:47+08:00,44,390,44,0,1.0,0.38636363636363635,17,0,0.38636363636363635,0.38636363636363635,0.52,0.21052631578947367,0,0,0,4,TCGA-AO-A0JE,unrouted,none,False,
2026-08-22T22:09:27+08:00,45,390,45,0,1.0,0.4,18,0,0.4,0.4,0.52,0.25,0,0,0,4,TCGA-A1-A0SF,unrouted,none,True,
2026-08-22T22:09:54+08:00,46,390,46,0,1.0,0.41304347826086957,19,0,0.41304347826086957,0.41304347826086957,0.5384615384615384,0.25,0,0,0,4,TCGA-A1-A0SF,histologic_grade_label,partial,True,
2026-08-22T22:10:34+08:00,47,390,47,0,1.0,0.425531914893617,20,0,0.425531914893617,0.425531914893617,0.5555555555555556,0.25,0,0,0,5,TCGA-A1-A0SF,HER2_status_label,partial,True,
2026-08-22T22:11:24+08:00,48,390,48,0,1.0,0.4166666666666667,20,0,0.4166666666666667,0.4166666666666667,0.5357142857142857,0.25,0,0,0,5,TCGA-A1-A0SF,histological_type_label,partial,False,
2026-08-22T22:12:11+08:00,49,390,49,0,1.0,0.40816326530612246,20,0,0.40816326530612246,0.40816326530612246,0.5357142857142857,0.23809523809523808,0,0,0,5,TCGA-A1-A0SF,unrouted,none,False,
2026-08-22T22:13:04+08:00,50,390,50,0,1.0,0.4,20,0,0.4,0.4,0.5172413793103449,0.23809523809523808,0,0,0,5,TCGA-EW-A1P7,histologic_grade_label,partial,False,
2026-08-22T22:13:30+08:00,51,390,51,0,1.0,0.4117647058823529,21,0,0.4117647058823529,0.4117647058823529,0.5333333333333333,0.23809523809523808,0,0,0,5,TCGA-EW-A1P7,histologic_grade_label,partial,True,
2026-08-22T22:14:23+08:00,52,390,52,0,1.0,0.40384615384615385,21,0,0.40384615384615385,0.40384615384615385,0.5333333333333333,0.22727272727272727,0,0,0,5,TCGA-EW-A1P7,unrouted,none,False,
2026-08-22T22:14:47+08:00,53,390,53,0,1.0,0.39622641509433965,21,0,0.39622641509433965,0.39622641509433965,0.5161290322580645,0.22727272727272727,0,0,0,5,TCGA-EW-A1P7,ER_status_label+PR_status_label,partial,False,
2026-08-22T22:15:12+08:00,54,390,54,0,1.0,0.3888888888888889,21,0,0.3888888888888889,0.3888888888888889,0.5,0.22727272727272727,0,0,0,5,TCGA-EW-A1P7,HER2_status_label,partial,False,
2026-08-22T22:15:59+08:00,55,390,55,0,1.0,0.4,22,0,0.4,0.4,0.5151515151515151,0.22727272727272727,0,0,0,5,TCGA-BH-A0DG,ajcc_pathologic_stage,partial,True,
2026-08-22T22:16:08+08:00,56,390,56,0,1.0,0.39285714285714285,22,0,0.39285714285714285,0.39285714285714285,0.5151515151515151,0.21739130434782608,0,0,0,5,TCGA-BH-A0DG,unrouted,none,False,
2026-08-22T22:16:37+08:00,57,390,57,0,1.0,0.40350877192982454,23,0,0.40350877192982454,0.40350877192982454,0.5294117647058824,0.21739130434782608,0,0,0,5,TCGA-BH-A0DG,histologic_grade_label+nottingham_total_score,partial,True,
2026-08-22T22:17:09+08:00,58,390,58,0,1.0,0.41379310344827586,24,0,0.41379310344827586,0.41379310344827586,0.5428571428571428,0.21739130434782608,0,0,0,5,TCGA-BH-A0DG,ER_status_label+PR_status_label+HER2_status_label,direct,True,
2026-08-22T22:18:01+08:00,59,390,59,0,1.0,0.4067796610169492,24,0,0.4067796610169492,0.4067796610169492,0.5428571428571428,0.20833333333333334,0,0,0,5,TCGA-BH-A0DG,unrouted,none,False,
2026-08-22T22:19:23+08:00,60,390,60,0,1.0,0.4166666666666667,25,0,0.4166666666666667,0.4166666666666667,0.5555555555555556,0.20833333333333334,0,0,0,5,TCGA-BH-A0DD,histological_type_label,partial,True,
2026-08-22T22:20:23+08:00,61,390,61,0,1.0,0.4098360655737705,25,0,0.4098360655737705,0.4098360655737705,0.5405405405405406,0.20833333333333334,0,0,0,6,TCGA-BH-A0DD,histological_type_label,partial,False,
2026-08-22T22:20:53+08:00,62,390,62,0,1.0,0.41935483870967744,26,0,0.41935483870967744,0.41935483870967744,0.5526315789473685,0.20833333333333334,0,0,0,6,TCGA-BH-A0DD,histological_type_label+histologic_grade_label,partial,True,
2026-08-22T22:21:02+08:00,63,390,63,0,1.0,0.4126984126984127,26,0,0.4126984126984127,0.4126984126984127,0.5526315789473685,0.2,0,0,0,6,TCGA-BH-A0DD,unrouted,none,False,
2026-08-22T22:22:26+08:00,64,390,64,0,1.0,0.421875,27,0,0.421875,0.421875,0.5641025641025641,0.2,0,0,0,6,TCGA-B6-A0IA,histological_type_label,partial,True,
2026-08-22T22:22:34+08:00,65,390,65,0,1.0,0.4307692307692308,28,0,0.4307692307692308,0.4307692307692308,0.5641025641025641,0.23076923076923078,0,0,0,6,TCGA-B6-A0IA,unrouted,none,True,
2026-08-22T22:23:20+08:00,66,390,66,0,1.0,0.42424242424242425,28,0,0.42424242424242425,0.42424242424242425,0.5641025641025641,0.2222222222222222,0,0,0,6,TCGA-B6-A0IA,unrouted,none,False,
2026-08-22T22:24:09+08:00,67,390,67,0,1.0,0.417910447761194,28,0,0.417910447761194,0.417910447761194,0.5641025641025641,0.21428571428571427,0,0,0,6,TCGA-B6-A0IA,unrouted,none,False,
2026-08-22T22:25:52+08:00,68,390,68,0,1.0,0.4264705882352941,29,0,0.4264705882352941,0.4264705882352941,0.575,0.21428571428571427,0,0,0,6,TCGA-AC-A2FF,histological_type_label,partial,True,
2026-08-22T22:26:45+08:00,69,390,69,0,1.0,0.43478260869565216,30,0,0.43478260869565216,0.43478260869565216,0.575,0.2413793103448276,0,0,0,6,TCGA-AC-A2FF,unrouted,none,True,
2026-08-22T22:27:34+08:00,70,390,70,0,1.0,0.42857142857142855,30,0,0.42857142857142855,0.42857142857142855,0.575,0.23333333333333334,0,0,0,6,TCGA-AC-A2FF,unrouted,none,False,
2026-08-22T22:27:42+08:00,71,390,71,0,1.0,0.43661971830985913,31,0,0.43661971830985913,0.43661971830985913,0.575,0.25806451612903225,0,0,0,6,TCGA-AC-A2FF,unrouted,none,True,
2026-08-22T22:28:33+08:00,72,390,72,0,1.0,0.4444444444444444,32,0,0.4444444444444444,0.4444444444444444,0.5853658536585366,0.25806451612903225,0,0,0,6,TCGA-AC-A2FF,histological_type_label+histologic_grade_label+lymphovascular_invasion_label+necrosis_binary,partial,True,
2026-08-22T22:29:20+08:00,73,390,73,0,1.0,0.4383561643835616,32,0,0.4383561643835616,0.4383561643835616,0.5853658536585366,0.25,0,0,0,6,TCGA-AC-A2FF,unrouted,none,False,
2026-08-22T22:30:39+08:00,74,390,74,0,1.0,0.44594594594594594,33,0,0.44594594594594594,0.44594594594594594,0.5952380952380952,0.25,0,0,0,6,TCGA-AC-A2FG,histological_type_label,partial,True,
2026-08-22T22:30:47+08:00,75,390,75,0,1.0,0.44,33,0,0.44,0.44,0.5952380952380952,0.24242424242424243,0,0,0,6,TCGA-AC-A2FG,unrouted,none,False,
2026-08-22T22:31:37+08:00,76,390,76,0,1.0,0.4342105263157895,33,0,0.4342105263157895,0.4342105263157895,0.5813953488372093,0.24242424242424243,0,0,0,7,TCGA-AC-A2FG,histologic_grade_label,partial,False,
2026-08-22T22:32:21+08:00,77,390,77,0,1.0,0.42857142857142855,33,0,0.42857142857142855,0.42857142857142855,0.5813953488372093,0.23529411764705882,0,0,0,7,TCGA-AC-A2FG,unrouted,none,False,
2026-08-22T22:33:11+08:00,78,390,78,0,1.0,0.4230769230769231,33,0,0.4230769230769231,0.4230769230769231,0.5681818181818182,0.23529411764705882,0,0,0,7,TCGA-AC-A2FG,histological_type_label,partial,False,
2026-08-22T22:34:03+08:00,79,390,79,0,1.0,0.43037974683544306,34,0,0.43037974683544306,0.43037974683544306,0.5777777777777777,0.23529411764705882,0,0,0,7,TCGA-A2-A259,histologic_grade_label,partial,True,
2026-08-22T22:35:15+08:00,80,390,80,0,1.0,0.425,34,0,0.425,0.425,0.5652173913043478,0.23529411764705882,0,0,0,8,TCGA-A2-A259,HER2_status_label,partial,False,
2026-08-22T22:35:23+08:00,81,390,81,0,1.0,0.41975308641975306,34,0,0.41975308641975306,0.41975308641975306,0.5652173913043478,0.22857142857142856,0,0,0,8,TCGA-A2-A259,unrouted,none,False,
2026-08-22T22:35:50+08:00,82,390,82,0,1.0,0.4268292682926829,35,0,0.4268292682926829,0.4268292682926829,0.574468085106383,0.22857142857142856,0,0,0,8,TCGA-A2-A259,ER_status_label+PR_status_label,partial,True,
2026-08-22T22:36:47+08:00,83,390,83,0,1.0,0.43373493975903615,36,0,0.43373493975903615,0.43373493975903615,0.5833333333333334,0.22857142857142856,0,0,0,8,TCGA-A2-A259,histological_type_label,partial,True,
2026-08-22T22:37:32+08:00,84,390,84,0,1.0,0.44047619047619047,37,0,0.44047619047619047,0.44047619047619047,0.5918367346938775,0.22857142857142856,0,0,0,8,TCGA-A1-A0SJ,histological_type_label+ductal_binary+lobular_binary+dcis_binary,partial,True,
2026-08-22T22:38:25+08:00,85,390,85,0,1.0,0.43529411764705883,37,0,0.43529411764705883,0.43529411764705883,0.5918367346938775,0.2222222222222222,0,0,0,8,TCGA-A1-A0SJ,unrouted,none,False,
2026-08-22T22:38:59+08:00,86,390,86,0,1.0,0.43023255813953487,37,0,0.43023255813953487,0.43023255813953487,0.5918367346938775,0.21621621621621623,0,0,0,8,TCGA-E9-A1N6,unrouted,none,False,
2026-08-22T22:39:27+08:00,87,390,87,0,1.0,0.4367816091954023,38,0,0.4367816091954023,0.4367816091954023,0.6,0.21621621621621623,0,0,0,8,TCGA-E9-A1N6,histologic_grade_label,partial,True,
2026-08-22T22:40:22+08:00,88,390,88,0,1.0,0.4431818181818182,39,0,0.4431818181818182,0.4431818181818182,0.6078431372549019,0.21621621621621623,0,0,0,8,TCGA-E9-A1N6,histological_type_label,partial,True,
2026-08-22T22:40:37+08:00,89,390,89,0,1.0,0.449438202247191,40,0,0.449438202247191,0.449438202247191,0.6153846153846154,0.21621621621621623,0,0,0,8,TCGA-E9-A1N6,mitotic_score,partial,True,
2026-08-22T22:40:44+08:00,90,390,90,0,1.0,0.45555555555555555,41,0,0.45555555555555555,0.45555555555555555,0.6153846153846154,0.23684210526315788,0,0,0,8,TCGA-E9-A1N6,unrouted,none,True,
2026-08-22T22:41:14+08:00,91,390,91,0,1.0,0.46153846153846156,42,0,0.46153846153846156,0.46153846153846156,0.6153846153846154,0.2564102564102564,0,0,0,8,TCGA-LL-A5YP,unrouted,none,True,
2026-08-22T22:41:39+08:00,92,390,92,0,1.0,0.4673913043478261,43,0,0.4673913043478261,0.4673913043478261,0.6226415094339622,0.2564102564102564,0,0,0,8,TCGA-LL-A5YP,histologic_grade_label,partial,True,
2026-08-22T22:43:04+08:00,93,390,93,0,1.0,0.46236559139784944,43,0,0.46236559139784944,0.46236559139784944,0.6226415094339622,0.25,0,0,0,8,TCGA-LL-A5YP,unrouted,none,False,
2026-08-22T22:44:19+08:00,94,390,94,0,1.0,0.46808510638297873,44,0,0.46808510638297873,0.46808510638297873,0.6296296296296297,0.25,0,0,0,8,TCGA-LL-A5YP,histological_type_label,partial,True,
2026-08-22T22:45:39+08:00,95,390,95,0,1.0,0.47368421052631576,45,0,0.47368421052631576,0.47368421052631576,0.6363636363636364,0.25,0,0,0,8,TCGA-AO-A03T,histological_type_label,partial,True,
2026-08-22T22:46:29+08:00,96,390,96,0,1.0,0.46875,45,0,0.46875,0.46875,0.6363636363636364,0.24390243902439024,0,0,0,8,TCGA-AO-A03T,unrouted,none,False,
2026-08-22T22:47:17+08:00,97,390,97,0,1.0,0.4639175257731959,45,0,0.4639175257731959,0.4639175257731959,0.625,0.24390243902439024,0,0,0,8,TCGA-AO-A03T,histological_type_label,partial,False,
2026-08-22T22:47:41+08:00,98,390,98,0,1.0,0.45918367346938777,45,0,0.45918367346938777,0.45918367346938777,0.6140350877192983,0.24390243902439024,0,0,0,8,TCGA-AO-A03T,ER_status_label+PR_status_label,partial,False,
2026-08-22T22:48:33+08:00,99,390,99,0,1.0,0.45454545454545453,45,0,0.45454545454545453,0.45454545454545453,0.603448275862069,0.24390243902439024,0,0,0,8,TCGA-AO-A03T,histological_type_label,partial,False,
2026-08-22T22:49:16+08:00,100,390,100,0,1.0,0.46,46,0,0.46,0.46,0.603448275862069,0.2619047619047619,0,0,0,8,TCGA-AO-A03T,unrouted,none,True,
2026-08-22T22:50:51+08:00,101,390,101,0,1.0,0.45544554455445546,46,0,0.45544554455445546,0.45544554455445546,0.5932203389830508,0.2619047619047619,0,0,0,8,TCGA-C8-A3M7,histologic_grade_label,partial,False,
2026-08-22T22:51:00+08:00,102,390,102,0,1.0,0.46078431372549017,47,0,0.46078431372549017,0.46078431372549017,0.5932203389830508,0.27906976744186046,0,0,0,8,TCGA-C8-A3M7,unrouted,none,True,
2026-08-22T22:52:06+08:00,103,390,103,0,1.0,0.4563106796116505,47,0,0.4563106796116505,0.4563106796116505,0.5833333333333334,0.27906976744186046,0,0,0,9,TCGA-C8-A3M7,histological_type_label,partial,False,
2026-08-22T22:52:13+08:00,104,390,104,0,1.0,0.46153846153846156,48,0,0.46153846153846156,0.46153846153846156,0.5833333333333334,0.29545454545454547,0,0,0,9,TCGA-C8-A3M7,unrouted,none,True,
2026-08-22T22:52:21+08:00,105,390,105,0,1.0,0.45714285714285713,48,0,0.45714285714285713,0.45714285714285713,0.5833333333333334,0.28888888888888886,0,0,0,9,TCGA-C8-A3M7,unrouted,none,False,
2026-08-22T22:52:35+08:00,106,390,106,0,1.0,0.46226415094339623,49,0,0.46226415094339623,0.46226415094339623,0.5833333333333334,0.30434782608695654,0,0,0,9,TCGA-E9-A227,unrouted,none,True,
2026-08-22T22:53:49+08:00,107,390,107,0,1.0,0.4672897196261682,50,0,0.4672897196261682,0.4672897196261682,0.5833333333333334,0.3191489361702128,0,0,0,9,TCGA-EW-A1IY,unrouted,none,True,
2026-08-22T22:53:57+08:00,108,390,108,0,1.0,0.4722222222222222,51,0,0.4722222222222222,0.4722222222222222,0.5833333333333334,0.3333333333333333,0,0,0,9,TCGA-EW-A1IY,unrouted,none,True,
2026-08-22T22:54:27+08:00,109,390,109,0,1.0,0.46788990825688076,51,0,0.46788990825688076,0.46788990825688076,0.5737704918032787,0.3333333333333333,0,0,0,9,TCGA-EW-A1IY,histologic_grade_label,partial,False,
2026-08-22T22:54:56+08:00,110,390,110,0,1.0,0.4636363636363636,51,0,0.4636363636363636,0.4636363636363636,0.5645161290322581,0.3333333333333333,0,0,0,9,TCGA-EW-A1IY,lymphovascular_invasion_label,partial,False,
2026-08-22T22:55:21+08:00,111,390,111,0,1.0,0.46846846846846846,52,0,0.46846846846846846,0.46846846846846846,0.5714285714285714,0.3333333333333333,0,0,0,9,TCGA-EW-A1IY,ER_status_label+PR_status_label+HER2_status_label,partial,True,
2026-08-22T22:56:14+08:00,112,390,112,0,1.0,0.4732142857142857,53,0,0.4732142857142857,0.4732142857142857,0.578125,0.3333333333333333,0,0,0,9,TCGA-LL-A442,histologic_grade_label,partial,True,
2026-08-22T22:57:10+08:00,113,390,113,0,1.0,0.4690265486725664,53,0,0.4690265486725664,0.4690265486725664,0.578125,0.32653061224489793,0,0,0,9,TCGA-LL-A442,unrouted,none,False,
2026-08-22T22:57:19+08:00,114,390,114,0,1.0,0.4649122807017544,53,0,0.4649122807017544,0.4649122807017544,0.578125,0.32,0,0,0,9,TCGA-LL-A442,unrouted,none,False,
2026-08-22T22:58:16+08:00,115,390,115,0,1.0,0.46956521739130436,54,0,0.46956521739130436,0.46956521739130436,0.5846153846153846,0.32,0,0,0,9,TCGA-LL-A442,histological_type_label,direct,True,
2026-08-22T22:58:29+08:00,116,390,116,0,1.0,0.46551724137931033,54,0,0.46551724137931033,0.46551724137931033,0.5757575757575758,0.32,0,0,0,10,TCGA-LL-A442,ER_status_label+PR_status_label+HER2_status_label,partial,False,
2026-08-22T22:59:07+08:00,117,390,117,0,1.0,0.46153846153846156,54,0,0.46153846153846156,0.46153846153846156,0.5757575757575758,0.3137254901960784,0,0,0,10,TCGA-EW-A2FW,unrouted,none,False,
2026-08-22T22:59:33+08:00,118,390,118,0,1.0,0.4576271186440678,54,0,0.4576271186440678,0.4576271186440678,0.5671641791044776,0.3137254901960784,0,0,0,10,TCGA-EW-A2FW,histologic_grade_label,partial,False,
2026-08-22T22:59:47+08:00,119,390,119,0,1.0,0.453781512605042,54,0,0.453781512605042,0.453781512605042,0.5588235294117647,0.3137254901960784,0,0,0,10,TCGA-EW-A2FW,ER_status_label+PR_status_label,partial,False,
2026-08-22T23:00:04+08:00,120,390,120,0,1.0,0.45,54,0,0.45,0.45,0.5507246376811594,0.3137254901960784,0,0,0,10,TCGA-EW-A2FW,ajcc_pathologic_stage,partial,False,
2026-08-22T23:01:09+08:00,121,390,121,0,1.0,0.4462809917355372,54,0,0.4462809917355372,0.4462809917355372,0.5428571428571428,0.3137254901960784,0,0,0,11,TCGA-EW-A2FW,HER2_status_label,partial,False,
2026-08-22T23:01:34+08:00,122,390,122,0,1.0,0.4426229508196721,54,0,0.4426229508196721,0.4426229508196721,0.5428571428571428,0.3076923076923077,0,0,0,11,TCGA-E2-A105,unrouted,none,False,
2026-08-22T23:02:38+08:00,123,390,123,0,1.0,0.43902439024390244,54,0,0.43902439024390244,0.43902439024390244,0.5352112676056338,0.3076923076923077,0,0,0,11,TCGA-E2-A105,histological_type_label,partial,False,
2026-08-22T23:03:35+08:00,124,390,124,0,1.0,0.43548387096774194,54,0,0.43548387096774194,0.43548387096774194,0.5352112676056338,0.3018867924528302,0,0,0,11,TCGA-E2-A105,unrouted,none,False,
2026-08-22T23:03:51+08:00,125,390,125,0,1.0,0.432,54,0,0.432,0.432,0.5352112676056338,0.2962962962962963,0,0,0,11,TCGA-AR-A255,unrouted,none,False,
2026-08-22T23:04:24+08:00,126,390,126,0,1.0,0.4365079365079365,55,0,0.4365079365079365,0.4365079365079365,0.5416666666666666,0.2962962962962963,0,0,0,11,TCGA-A2-A0EW,ajcc_pathologic_stage,partial,True,
2026-08-22T23:05:37+08:00,127,390,127,0,1.0,0.4330708661417323,55,0,0.4330708661417323,0.4330708661417323,0.5416666666666666,0.2909090909090909,0,0,0,11,TCGA-A2-A0EW,unrouted,none,False,
2026-08-22T23:06:34+08:00,128,390,128,0,1.0,0.4296875,55,0,0.4296875,0.4296875,0.5342465753424658,0.2909090909090909,0,0,0,11,TCGA-A2-A0EW,ER_status_label+PR_status_label+HER2_status_label,direct,False,
