epoch,stage,relation_round,relation_scale,relation_active_edges,relation_selected_prior_edges,relation_selected_new_edges,relation_eligible_new_edges,relation_attenuated_prior_edges,relation_mean_abs_change,train_loss,val_loss,lambda_gene,lambda_program,lambda_phenotype,molecular_weight,morphology_weight,clinical_weight,val_binary_auc,val_multiclass_acc,val_os_mean_auc,val_c_index,val_gene_pearson,val_program_mae,val_phenotype_score,gene_retention_floor,gene_protected
18,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.31504353880882263,1.3963267664850494,0.5,0.4,0.0,0.0,0.0,0.0,0.5225901848111895,0.37237227593876265,0.5872804850565148,0.6686084142394823,0.3456264755484463,0.6989252037560388,0.4468683683637473,0.3422415224195363,1
19,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3141082525253296,1.4036417796288008,0.5,0.4,0.0,0.0,0.0,0.0,0.5227986247435009,0.3572237342097846,0.5939526125095347,0.6245954692556634,0.3487711339130911,0.7012317366504913,0.4393268584471825,0.3422415224195363,1
20,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3125760853290558,1.403340486832607,0.5,0.4,0.0,0.0,0.0,0.0,0.5071230257265464,0.35847285361571396,0.5583365115687771,0.6627831715210356,0.3495912415359734,0.6949172682627826,0.4314384337762369,0.3425994167052539,1
21,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3113870918750763,1.3991285933388604,0.5,0.4,0.0,0.0,0.0,0.0,0.5058303011613332,0.3779548014139291,0.5630323544368167,0.6336569579288026,0.34688779584508345,0.7042929755005223,0.4414963338406772,0.3425994167052539,1
22,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3092794418334961,1.3994643496878354,0.5,0.4,0.0,0.0,0.0,0.0,0.5224410575003159,0.3667625315359276,0.5520407160853386,0.6330097087378641,0.34979130661932817,0.6991698212493457,0.4417641707300528,0.3427954804869416,1
23,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.30715495347976685,1.3973820280145717,0.5,0.4,0.0,0.0,0.0,0.0,0.5162633619513112,0.36836128913444177,0.5780809380995309,0.5909385113268608,0.34943841836876327,0.7015096051555089,0.4415985925863932,0.3427954804869416,1
24,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3071122169494629,1.399834974018144,0.5,0.4,0.0,0.0,0.0,0.0,0.521951530045331,0.3542693849024976,0.5538284735224095,0.6226537216828479,0.3492813554356223,0.7097170408609362,0.43505374399777685,0.3427954804869416,1
25,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.30591708421707153,1.3938795495916296,0.5,0.4,0.0,0.0,0.0,0.0,0.5264531854756539,0.37098119731237084,0.5393693080692509,0.568284789644013,0.3457153001385187,0.7082315520094273,0.44490425777706855,0.3427954804869416,1
26,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3051740229129791,1.391603093382753,0.5,0.4,0.0,0.0,0.0,0.0,0.511804055031074,0.37345595155557887,0.5639107031412524,0.598705501618123,0.346950916654459,0.697440977657345,0.44162603837405756,0.3427954804869416,1
27,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3034511208534241,1.3910616683371273,0.5,0.4,0.0,0.0,0.0,0.0,0.5195823414298081,0.3691175371376693,0.5482784798788803,0.5864077669902913,0.3479164579013676,0.7014157972612008,0.4416125120074448,0.3427954804869416,1
28,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.3011336326599121,1.3871384114394953,0.5,0.4,0.0,0.0,0.0,0.0,0.535727435745116,0.35799564869322564,0.5417121732196103,0.5728155339805825,0.3491945513507429,0.6983969973008657,0.4419861800984973,0.3427954804869416,1
29,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.300959050655365,1.3860582216286366,0.5,0.4,0.0,0.0,0.0,0.0,0.5217055624012735,0.3677523351921753,0.5604796535145505,0.5909385113268608,0.34923125251654435,0.6985166472998628,0.44248174159135556,0.3427954804869416,1
30,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.29911738634109497,1.380448348139539,0.5,0.4,0.0,0.0,0.0,0.0,0.5210368568867583,0.370538296806985,0.553372685666736,0.5624595469255663,0.3517311644632706,0.6993647965873427,0.44326325618452406,0.34469654117400517,1
31,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.2988605499267578,1.3848765970748147,0.5,0.4,0.0,0.0,0.0,0.0,0.5270781433686709,0.3743961208276813,0.527776694288422,0.5909385113268608,0.34761726070266546,0.7040933864192874,0.44628757560695587,0.34469654117400517,1
32,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.2977448105812073,1.38711030718721,0.5,0.4,0.0,0.0,0.0,0.0,0.5316173714637366,0.36191241137820984,0.5387221037607193,0.5313915857605178,0.3411958551108452,0.7096767529853729,0.44219149449475076,0.34469654117400517,0
33,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.29823052883148193,1.3754971580740847,0.5,0.4,0.0,0.0,0.0,0.0,0.5147880160842722,0.3643762145129185,0.5389261609227284,0.5385113268608415,0.35020420957972775,0.703916978986119,0.4365781296546412,0.34469654117400517,1
34,gene_program,0,0.0,374,0,0,0,0,2.9802322387695312e-08,0.29586952924728394,1.3831247373863502,0.5,0.4,0.0,0.0,0.0,0.0,0.5107443694918022,0.3754926981486322,0.5188447692023207,0.511326860841424,0.3467915271415189,0.7205732415846391,0.4396170375872133,0.34469654117400517,1
35,relation_iter,1,0.5,374,0,0,0,0,0.0041283839382231236,0.6758623123168945,0.9249343134738781,0.0,0.0,1.0,1.0,1.0,0.15,0.6281220916771223,0.6376229517139285,0.5478486957677461,0.42071197411003236,0.3517311644632706,0.6993647965873427,0.6284299942901741,0.34469654117400517,1
36,relation_iter,1,0.5,374,0,0,0,0,0.006316322833299637,0.6206031441688538,0.9172385464479894,0.0,0.0,1.0,1.0,1.0,0.15,0.6423327295028071,0.6404863900553543,0.5516730520306035,0.5145631067961165,0.3517311644632706,0.6993647965873427,0.6360223334734377,0.34469654117400517,1
37,relation_iter,1,0.5,374,0,0,0,0,0.00781459640711546,0.6092211604118347,0.9229570433681393,0.0,0.0,1.0,1.0,1.0,0.15,0.6518999221880745,0.6414221681122749,0.5560377083188868,0.5352750809061488,0.3517311644632706,0.6993647965873427,0.6407139221556402,0.34469654117400517,1
38,relation_iter,1,0.5,374,0,0,0,0,0.009342815726995468,0.6042467951774597,0.9135112159046126,0.0,0.0,1.0,1.0,1.0,0.15,0.6600673404777161,0.636770964957434,0.5816304492291334,0.5618122977346278,0.3517311644632706,0.6993647965873427,0.6431200304229443,0.34469654117400517,1
39,relation_iter,1,0.5,374,0,0,0,0,0.010797268711030483,0.5943906307220459,0.908196136539365,0.0,0.0,1.0,1.0,1.0,0.15,0.6708432656542558,0.6451215109326461,0.5901820695513488,0.5346278317152103,0.3517311644632706,0.6993647965873427,0.6524810898544091,0.34469654117400517,1
40,relation_iter,1,0.5,374,0,0,0,0,0.012178412638604641,0.5918629169464111,0.9103990619565234,0.0,0.0,1.0,1.0,1.0,0.15,0.6723553991396074,0.6301015162430296,0.5914403618565518,0.537864077669903,0.3517311644632706,0.6993647965873427,0.6452259883541807,0.34469654117400517,1
41,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.8458494544029236,0.9666406450448213,0.0,0.4,1.0,1.0,1.0,0.15,0.6253181886210016,0.622160515452162,0.5403177224186949,0.45307443365695793,0.3517311644632706,0.6993647965873427,0.6186464518726568,0.34469654117400517,1
42,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7646233439445496,0.944591185193003,0.0,0.4,1.0,1.0,1.0,0.15,0.6484209389729194,0.6318377769772481,0.538613032498902,0.4511326860841424,0.3517311644632706,0.6993647965873427,0.6331823293002687,0.34469654117400517,1
43,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7406777739524841,0.9384182214736938,0.0,0.4,1.0,1.0,1.0,0.15,0.6546990867044001,0.6411316506441769,0.5428097479370363,0.4634304207119741,0.3517311644632706,0.6993647965873427,0.6409346006273783,0.34469654117400517,1
44,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7308275699615479,0.9376838676723434,0.0,0.4,1.0,1.0,1.0,0.15,0.6562982727455877,0.6424313105576993,0.5617693670110718,0.4686084142394822,0.3517311644632706,0.6993647965873427,0.6433964159558517,0.34469654117400517,1
45,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7220759391784668,0.9372986406455805,0.0,0.4,1.0,1.0,1.0,0.15,0.6573019715798348,0.6401079838285848,0.5624786913760026,0.4809061488673139,0.3517311644632706,0.6993647965873427,0.6426214321701241,0.34469654117400517,1
46,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7201773524284363,0.9366636129073155,0.0,0.4,1.0,1.0,1.0,0.15,0.6615371083855023,0.6408275781544887,0.5799839065714352,0.4899676375404531,0.3517311644632706,0.6993647965873427,0.6457759922741382,0.34469654117400517,1
47,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7153430581092834,0.9373074166568709,0.0,0.4,1.0,1.0,1.0,0.15,0.6634776363656834,0.6381824430542552,0.6022355274715114,0.49773462783171524,0.3517311644632706,0.6993647965873427,0.646483586442329,0.34469654117400517,1
48,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7107149362564087,0.9384021763448362,0.0,0.4,1.0,1.0,1.0,0.15,0.6665542481473975,0.6438574241009951,0.6013297303700622,0.5229773462783172,0.3517311644632706,0.6993647965873427,0.6507015461359295,0.34469654117400517,1
49,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7129902243614197,0.9388525646409871,0.0,0.4,1.0,1.0,1.0,0.15,0.6706534174969081,0.6298598597122539,0.6177420659686106,0.5294498381877023,0.3517311644632706,0.6993647965873427,0.6459443956386619,0.34469654117400517,1
50,relation_adapt,1,0.5,102,29,73,73,90,0.012178412638604641,0.7090253233909607,0.9396244460417901,0.0,0.4,1.0,1.0,1.0,0.15,0.6745594172436149,0.6410786096631302,0.6224769144534591,0.537864077669903,0.3517311644632706,0.6993647965873427,0.6537706071839374,0.34469654117400517,1
51,relation_iter,2,1.0,374,29,73,73,90,0.024704517796635628,0.6611030101776123,0.9506917135215099,0.0,0.0,1.0,1.0,1.0,0.15,0.6518243680994172,0.6287580169129596,0.5802092723574417,0.56957928802589,0.3517311644632706,0.6993647965873427,0.6354001177217646,0.34469654117400517,1
52,relation_iter,2,1.0,374,29,73,73,90,0.026020105928182602,0.5941656827926636,0.941295560936869,0.0,0.0,1.0,1.0,1.0,0.15,0.6542809302482681,0.6382789156414389,0.5973807728312878,0.594822006472492,0.3517311644632706,0.6993647965873427,0.6424622073730655,0.34469654117400517,1
53,relation_iter,2,1.0,374,29,73,73,90,0.027613231912255287,0.5929151773452759,0.9410913994282852,0.0,0.0,1.0,1.0,1.0,0.15,0.6580235316956068,0.6422706686372243,0.5768779037514735,0.6051779935275081,0.3517311644632706,0.6993647965873427,0.6449105084326905,0.34469654117400517,1
54,relation_iter,2,1.0,374,29,73,73,90,0.029682379215955734,0.5869238972663879,0.9409034952705289,0.0,0.0,1.0,1.0,1.0,0.15,0.6588433317603488,0.64991403857656,0.587933467974944,0.5754045307443366,0.3517311644632706,0.6993647965873427,0.649944890440378,0.34469654117400517,1
55,relation_iter,2,1.0,374,29,73,73,90,0.03171377629041672,0.5891239643096924,0.9401320201379282,0.0,0.0,1.0,1.0,1.0,0.15,0.6615164641664204,0.6195335781985968,0.5984505379885814,0.5818770226537217,0.3517311644632706,0.6993647965873427,0.6355804700553467,0.34469654117400517,1
56,relation_iter,2,1.0,374,29,73,73,90,0.033906240016222,0.5872150659561157,0.937698847864881,0.0,0.0,1.0,1.0,1.0,0.15,0.6661209018401454,0.6534422433715377,0.5988301204262303,0.566990291262136,0.3517311644632706,0.6993647965873427,0.6554503896265345,0.34469654117400517,1
57,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.7084015607833862,0.9380658193134968,0.0,0.4,1.0,1.0,1.0,0.15,0.6826013466331983,0.641647765767508,0.6012574977463422,0.5546925566343042,0.3517311644632706,0.6993647965873427,0.656135106828606,0.34469654117400517,1
58,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.70071941614151,0.9385126244138788,0.0,0.4,1.0,1.0,1.0,0.15,0.6846222762802402,0.6431017354073008,0.5939349155167233,0.573462783171521,0.3517311644632706,0.6993647965873427,0.6573062628320065,0.34469654117400517,1
59,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.6962568759918213,0.9403324834358545,0.0,0.4,1.0,1.0,1.0,0.15,0.6858179062543044,0.6365606752063546,0.6010393552227076,0.5844660194174758,0.3517311644632706,0.6993647965873427,0.65475357505059,0.34469654117400517,1
60,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.6984811425209045,0.9405230993106042,0.0,0.4,1.0,1.0,1.0,0.15,0.687585704354513,0.6329429540492986,0.5991089383537896,0.5909385113268608,0.3517311644632706,0.6993647965873427,0.6534526738399452,0.34469654117400517,1
61,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.6977635622024536,0.941743184460534,0.0,0.4,1.0,1.0,1.0,0.15,0.6880204469740441,0.6386884347934827,0.5884015353766499,0.594822006472492,0.3517311644632706,0.6993647965873427,0.6560435633727237,0.34469654117400517,1
62,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.694252610206604,0.941502641674913,0.0,0.4,1.0,1.0,1.0,0.15,0.6895837372898436,0.63587797508565,0.5855490690659455,0.6,0.3517311644632706,0.6993647965873427,0.6550315885803354,0.34469654117400517,1
63,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.6932290196418762,0.942510379538124,0.0,0.4,1.0,1.0,1.0,0.15,0.6913864539988707,0.6356385722474776,0.5874065309849064,0.6084142394822006,0.3517311644632706,0.6993647965873427,0.6557564034826058,0.34469654117400517,1
64,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.6925368905067444,0.9425358609652813,0.0,0.4,1.0,1.0,1.0,0.15,0.692252922153937,0.6335509463806713,0.583737474863047,0.6110032362459547,0.3517311644632706,0.6993647965873427,0.654792143962744,0.34469654117400517,1
65,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.6884700059890747,0.9437097373567982,0.0,0.4,1.0,1.0,1.0,0.15,0.694173248584771,0.6347202583337634,0.5839501999399025,0.6110032362459547,0.3517311644632706,0.6993647965873427,0.6562144273551277,0.34469654117400517,1
66,relation_adapt,2,1.0,102,33,69,69,86,0.033906240016222,0.6868811845779419,0.9432883027894997,0.0,0.4,1.0,1.0,1.0,0.15,0.6948824885295687,0.6407454474246633,0.5878435383584125,0.6258899676375405,0.3517311644632706,0.6993647965873427,0.6599252932286684,0.34469654117400517,1
67,relation_iter,3,2.0,374,33,69,69,86,0.07056247442960739,0.5903584957122803,0.9437275134486917,0.0,0.0,1.0,1.0,1.0,0.15,0.6801086486916131,0.6481440009334992,0.5751620177750041,0.6362459546925566,0.3517311644632706,0.6993647965873427,0.6570128568833992,0.34469654117400517,1
68,relation_iter,3,2.0,374,33,69,69,86,0.07495997846126556,0.599274754524231,0.945621430138011,0.0,0.0,1.0,1.0,1.0,0.5,0.6784816540594406,0.645635717994877,0.6006337690405196,0.6407766990291263,0.3517311644632706,0.6993647965873427,0.6565133417300292,0.34469654117400517,1
69,relation_iter,3,2.0,374,33,69,69,86,0.07983265072107315,0.5975440144538879,0.9471011235390181,0.0,0.0,1.0,1.0,1.0,0.5,0.6820997544780542,0.6500292632389543,0.594928836419111,0.6343042071197411,0.3517311644632706,0.6993647965873427,0.6599935580538869,0.34469654117400517,1
70,relation_iter,3,2.0,374,33,69,69,86,0.0848332867026329,0.596123456954956,0.9435828423794405,0.0,0.0,1.0,1.0,1.0,0.5,0.6841038310640003,0.6512740628008693,0.6044541525090724,0.6420711974110033,0.3517311644632706,0.6993647965873427,0.6620380903038176,0.34469654117400517,1
71,relation_iter,3,2.0,374,33,69,69,86,0.08985517174005508,0.5918501019477844,0.9434850349838351,0.0,0.0,1.0,1.0,1.0,0.5,0.6845647890428097,0.6407601778910106,0.6122292721262973,0.6498381877022654,0.3517311644632706,0.6993647965873427,0.657119082143827,0.34469654117400517,1
72,relation_iter,3,2.0,374,33,69,69,86,0.09439048171043396,0.5944602489471436,0.943417947380631,0.0,0.0,1.0,1.0,1.0,0.5,0.6871720744866205,0.6417542266145526,0.6205584159674549,0.6498381877022654,0.3517311644632706,0.6993647965873427,0.6592088809943983,0.34469654117400517,1
73,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.7076007723808289,0.9430156458307195,0.0,0.4,1.0,1.0,1.0,0.5,0.6969291390023429,0.6418790147163954,0.5965291501976285,0.6336569579288026,0.3517311644632706,0.6993647965873427,0.6618790738624464,0.34469654117400517,1
74,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.7042011618614197,0.9439303622569567,0.0,0.4,1.0,1.0,1.0,0.5,0.6971719847210958,0.6405314592078577,0.5882101189237917,0.6355987055016181,0.3517311644632706,0.6993647965873427,0.6607763026377754,0.34469654117400517,1
75,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.7027547359466553,0.943743591249725,0.0,0.4,1.0,1.0,1.0,0.5,0.6980176686764938,0.635297462490613,0.5866383370316437,0.6375404530744336,0.3517311644632706,0.6993647965873427,0.6582611282460364,0.34469654117400517,1
76,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.699356198310852,0.9467858341005113,0.0,0.4,1.0,1.0,1.0,0.5,0.6977419328508988,0.6369904560185993,0.5886261788364191,0.6330097087378641,0.3517311644632706,0.6993647965873427,0.6591608125270649,0.34469654117400517,1
77,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.6981284022331238,0.9446719916514409,0.0,0.4,1.0,1.0,1.0,0.5,0.6995893210416678,0.6238250629846517,0.5929106569123732,0.6420711974110033,0.3517311644632706,0.6993647965873427,0.6532036159450537,0.34469654117400517,1
78,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.6980835795402527,0.9450267079435749,0.0,0.4,1.0,1.0,1.0,0.5,0.6999344542306188,0.634574934449006,0.6024352506760974,0.6420711974110033,0.3517311644632706,0.6993647965873427,0.6595971082547931,0.34469654117400517,1
79,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.6998229026794434,0.9460533246581937,0.0,0.4,1.0,1.0,1.0,0.5,0.7009048028290127,0.6386377715453193,0.5993335818135589,0.6427184466019418,0.3517311644632706,0.6993647965873427,0.6619651262073248,0.34469654117400517,1
80,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.6948277950286865,0.9452215141720242,0.0,0.4,1.0,1.0,1.0,0.5,0.7013561528420514,0.6380413300998486,0.6002805515105286,0.6504854368932039,0.3517311644632706,0.6993647965873427,0.661890917194325,0.34469654117400517,1
81,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.6967253088951111,0.9448315224529784,0.0,0.4,1.0,1.0,1.0,0.5,0.7021572733739839,0.6351194775538269,0.59635073561704,0.6504854368932039,0.3517311644632706,0.6993647965873427,0.6604427616011395,0.34469654117400517,1
82,relation_adapt,3,2.0,102,27,75,75,92,0.09439048171043396,0.693780779838562,0.9476363079783358,0.0,0.4,1.0,1.0,1.0,0.5,0.7033822989645259,0.6316896645458614,0.5933314119455424,0.6491909385113268,0.3517311644632706,0.6993647965873427,0.658953793271175,0.34469654117400517,1
83,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.6917366981506348,0.9451404294849913,0.0,0.4,1.0,1.0,1.0,0.5,0.7033979094642167,0.6330514055603387,0.593461791831357,0.6530744336569579,0.3517311644632706,0.6993647965873427,0.6596888122425837,0.34469654117400517,1
84,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.690841019153595,0.9457668353745967,0.0,0.4,1.0,1.0,1.0,0.5,0.7035842488746661,0.6348687481396379,0.5951065286734623,0.654368932038835,0.3517311644632706,0.6993647965873427,0.6608244120031097,0.34469654117400517,1
85,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.6892077922821045,0.9454429014229481,0.0,0.4,1.0,1.0,1.0,0.5,0.7028545637187122,0.6282873170264445,0.5920413372859026,0.6530744336569579,0.3517311644632706,0.6993647965873427,0.6568593609738168,0.34469654117400517,1
86,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.6897990703582764,0.9467387311988407,0.0,0.4,1.0,1.0,1.0,0.5,0.7034663597244579,0.6364416086247379,0.5914374725516031,0.6466019417475728,0.3517311644632706,0.6993647965873427,0.6613927334262029,0.34469654117400517,1
87,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.6905227303504944,0.9454812867405974,0.0,0.4,1.0,1.0,1.0,0.5,0.7038659186070312,0.6318118877289991,0.5899231155953124,0.6498381877022654,0.3517311644632706,0.6993647965873427,0.6590171491415013,0.34469654117400517,1
88,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.6881882548332214,0.9455415824313222,0.0,0.4,1.0,1.0,1.0,0.5,0.7035964287058215,0.6313226544051657,0.589022013614405,0.655663430420712,0.3517311644632706,0.6993647965873427,0.6585941708353911,0.34469654117400517,1
89,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.686214029788971,0.945825058074645,0.0,0.4,1.0,1.0,1.0,0.5,0.703739595162251,0.6323228312388081,0.589022013614405,0.6601941747572816,0.3517311644632706,0.6993647965873427,0.6591826271117316,0.34469654117400517,1
90,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.6857333779335022,0.9456004132459193,0.0,0.4,1.0,1.0,1.0,0.5,0.703881141807419,0.6320429866497468,0.591046332894159,0.6608414239482201,0.3517311644632706,0.6993647965873427,0.6592118356114007,0.34469654117400517,1
91,iterative_full,3,2.0,102,27,75,75,92,0.09439048171043396,0.6850958466529846,0.946626963953913,0.0,0.4,1.0,1.0,1.0,0.5,0.7039876853759875,0.6275598709799657,0.5805632122136699,0.6640776699029126,0.3517311644632706,0.6993647965873427,0.656265638156781,0.34469654117400517,1
