updated_at,processed,selected_total,correct,errors,accuracy,accuracy_scorable,supported_accuracy,unsupported_accuracy,json_parse_failures,answers_outside_choices,multifield_incomplete,structured_overrides,case_id,task,task_match,last_correct,last_error
2026-08-09T18:56:33+08:00,16,390,2,0,0.125,0.125,,0.125,0,0,0,0,TCGA-BH-A5IZ,unrouted,direct_qwen_wsi,False,
2026-08-09T18:56:39+08:00,17,390,3,0,0.17647058823529413,0.17647058823529413,,0.17647058823529413,0,0,0,0,TCGA-BH-A0AZ,unrouted,direct_qwen_wsi,True,
2026-08-09T18:56:44+08:00,18,390,4,0,0.2222222222222222,0.2222222222222222,,0.2222222222222222,0,0,0,0,TCGA-BH-A0AZ,unrouted,direct_qwen_wsi,True,
2026-08-09T18:56:47+08:00,19,390,4,0,0.21052631578947367,0.21052631578947367,,0.21052631578947367,0,0,0,0,TCGA-BH-A0AZ,unrouted,direct_qwen_wsi,False,
2026-08-09T18:56:50+08:00,20,390,4,0,0.2,0.2,,0.2,0,0,0,0,TCGA-BH-A0AZ,unrouted,direct_qwen_wsi,False,
2026-08-09T18:56:57+08:00,21,390,5,0,0.23809523809523808,0.23809523809523808,,0.23809523809523808,0,0,0,0,TCGA-EW-A1PF,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:00+08:00,22,390,6,0,0.2727272727272727,0.2727272727272727,,0.2727272727272727,0,0,0,0,TCGA-EW-A1PF,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:02+08:00,23,390,6,0,0.2608695652173913,0.2608695652173913,,0.2608695652173913,0,0,0,0,TCGA-EW-A1PF,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:05+08:00,24,390,6,0,0.25,0.25,,0.25,0,0,0,0,TCGA-EW-A1PF,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:12+08:00,25,390,7,0,0.28,0.28,,0.28,0,0,0,0,TCGA-BH-A0BV,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:16+08:00,26,390,7,0,0.2692307692307692,0.2692307692307692,,0.2692307692307692,0,0,0,0,TCGA-BH-A0BV,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:18+08:00,27,390,7,0,0.25925925925925924,0.25925925925925924,,0.25925925925925924,0,0,0,0,TCGA-BH-A0BV,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:22+08:00,28,390,8,0,0.2857142857142857,0.2857142857142857,,0.2857142857142857,0,0,0,0,TCGA-BH-A0BV,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:25+08:00,29,390,8,0,0.27586206896551724,0.27586206896551724,,0.27586206896551724,0,0,0,0,TCGA-BH-A0BV,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:32+08:00,30,390,9,0,0.3,0.3,,0.3,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:35+08:00,31,390,9,0,0.2903225806451613,0.2903225806451613,,0.2903225806451613,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:38+08:00,32,390,9,0,0.28125,0.28125,,0.28125,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:41+08:00,33,390,9,0,0.2727272727272727,0.2727272727272727,,0.2727272727272727,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,False,
2026-08-09T18:57:43+08:00,34,390,10,0,0.29411764705882354,0.29411764705882354,,0.29411764705882354,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:46+08:00,35,390,11,0,0.3142857142857143,0.3142857142857143,,0.3142857142857143,0,0,0,0,TCGA-BH-A202,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:52+08:00,36,390,12,0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0,0,0,0,TCGA-AR-A0U3,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:55+08:00,37,390,13,0,0.35135135135135137,0.35135135135135137,,0.35135135135135137,0,0,0,0,TCGA-AR-A0U3,unrouted,direct_qwen_wsi,True,
2026-08-09T18:57:57+08:00,38,390,14,0,0.3684210526315789,0.3684210526315789,,0.3684210526315789,0,0,0,0,TCGA-AR-A0U3,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:00+08:00,39,390,15,0,0.38461538461538464,0.38461538461538464,,0.38461538461538464,0,0,0,0,TCGA-AR-A0U3,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:05+08:00,40,390,15,0,0.375,0.375,,0.375,0,0,0,0,TCGA-AR-A0U3,unrouted,direct_qwen_wsi,False,
2026-08-09T18:58:12+08:00,41,390,15,0,0.36585365853658536,0.36585365853658536,,0.36585365853658536,0,0,0,0,TCGA-AO-A0JE,unrouted,direct_qwen_wsi,False,
2026-08-09T18:58:16+08:00,42,390,15,0,0.35714285714285715,0.35714285714285715,,0.35714285714285715,0,0,0,0,TCGA-AO-A0JE,unrouted,direct_qwen_wsi,False,
2026-08-09T18:58:18+08:00,43,390,16,0,0.37209302325581395,0.37209302325581395,,0.37209302325581395,0,0,0,0,TCGA-AO-A0JE,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:25+08:00,44,390,17,0,0.38636363636363635,0.38636363636363635,,0.38636363636363635,0,0,0,0,TCGA-AO-A0JE,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:30+08:00,45,390,18,0,0.4,0.4,,0.4,0,0,0,0,TCGA-A1-A0SF,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:33+08:00,46,390,19,0,0.41304347826086957,0.41304347826086957,,0.41304347826086957,0,0,0,0,TCGA-A1-A0SF,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:37+08:00,47,390,20,0,0.425531914893617,0.425531914893617,,0.425531914893617,0,0,0,0,TCGA-A1-A0SF,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:41+08:00,48,390,20,0,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0,0,0,0,TCGA-A1-A0SF,unrouted,direct_qwen_wsi,False,
2026-08-09T18:58:44+08:00,49,390,20,0,0.40816326530612246,0.40816326530612246,,0.40816326530612246,0,0,0,0,TCGA-A1-A0SF,unrouted,direct_qwen_wsi,False,
2026-08-09T18:58:48+08:00,50,390,21,0,0.42,0.42,,0.42,0,0,0,0,TCGA-EW-A1P7,unrouted,direct_qwen_wsi,True,
2026-08-09T18:58:51+08:00,51,390,21,0,0.4117647058823529,0.4117647058823529,,0.4117647058823529,0,0,0,0,TCGA-EW-A1P7,unrouted,direct_qwen_wsi,False,
2026-08-09T18:58:54+08:00,52,390,21,0,0.40384615384615385,0.40384615384615385,,0.40384615384615385,0,0,0,0,TCGA-EW-A1P7,unrouted,direct_qwen_wsi,False,
2026-08-09T18:58:57+08:00,53,390,21,0,0.39622641509433965,0.39622641509433965,,0.39622641509433965,0,0,0,0,TCGA-EW-A1P7,unrouted,direct_qwen_wsi,False,
2026-08-09T18:59:00+08:00,54,390,21,0,0.3888888888888889,0.3888888888888889,,0.3888888888888889,0,0,0,0,TCGA-EW-A1P7,unrouted,direct_qwen_wsi,False,
2026-08-09T18:59:08+08:00,55,390,22,0,0.4,0.4,,0.4,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,True,
2026-08-09T18:59:11+08:00,56,390,22,0,0.39285714285714285,0.39285714285714285,,0.39285714285714285,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,False,
2026-08-09T18:59:15+08:00,57,390,22,0,0.38596491228070173,0.38596491228070173,,0.38596491228070173,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,False,
2026-08-09T18:59:19+08:00,58,390,23,0,0.39655172413793105,0.39655172413793105,,0.39655172413793105,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,True,
2026-08-09T18:59:22+08:00,59,390,23,0,0.3898305084745763,0.3898305084745763,,0.3898305084745763,0,0,0,0,TCGA-BH-A0DG,unrouted,direct_qwen_wsi,False,
2026-08-09T18:59:32+08:00,60,390,24,0,0.4,0.4,,0.4,0,0,0,0,TCGA-BH-A0DD,unrouted,direct_qwen_wsi,True,
2026-08-09T18:59:35+08:00,61,390,24,0,0.39344262295081966,0.39344262295081966,,0.39344262295081966,0,0,0,0,TCGA-BH-A0DD,unrouted,direct_qwen_wsi,False,
2026-08-09T18:59:41+08:00,62,390,25,0,0.4032258064516129,0.4032258064516129,,0.4032258064516129,0,0,0,0,TCGA-BH-A0DD,unrouted,direct_qwen_wsi,True,
2026-08-09T18:59:44+08:00,63,390,25,0,0.3968253968253968,0.3968253968253968,,0.3968253968253968,0,0,0,0,TCGA-BH-A0DD,unrouted,direct_qwen_wsi,False,
2026-08-09T18:59:53+08:00,64,390,26,0,0.40625,0.40625,,0.40625,0,0,0,0,TCGA-B6-A0IA,unrouted,direct_qwen_wsi,True,
2026-08-09T18:59:56+08:00,65,390,27,0,0.4153846153846154,0.4153846153846154,,0.4153846153846154,0,0,0,0,TCGA-B6-A0IA,unrouted,direct_qwen_wsi,True,
2026-08-09T19:00:01+08:00,66,390,27,0,0.4090909090909091,0.4090909090909091,,0.4090909090909091,0,0,0,0,TCGA-B6-A0IA,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:04+08:00,67,390,27,0,0.40298507462686567,0.40298507462686567,,0.40298507462686567,0,0,0,0,TCGA-B6-A0IA,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:10+08:00,68,390,27,0,0.39705882352941174,0.39705882352941174,,0.39705882352941174,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:16+08:00,69,390,27,0,0.391304347826087,0.391304347826087,,0.391304347826087,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:20+08:00,70,390,27,0,0.38571428571428573,0.38571428571428573,,0.38571428571428573,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:23+08:00,71,390,28,0,0.39436619718309857,0.39436619718309857,,0.39436619718309857,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,True,
2026-08-09T19:00:25+08:00,72,390,29,0,0.4027777777777778,0.4027777777777778,,0.4027777777777778,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,True,
2026-08-09T19:00:28+08:00,73,390,29,0,0.3972602739726027,0.3972602739726027,,0.3972602739726027,0,0,0,0,TCGA-AC-A2FF,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:33+08:00,74,390,29,0,0.3918918918918919,0.3918918918918919,,0.3918918918918919,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:36+08:00,75,390,29,0,0.38666666666666666,0.38666666666666666,,0.38666666666666666,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:40+08:00,76,390,29,0,0.3815789473684211,0.3815789473684211,,0.3815789473684211,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:43+08:00,77,390,29,0,0.37662337662337664,0.37662337662337664,,0.37662337662337664,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:46+08:00,78,390,29,0,0.3717948717948718,0.3717948717948718,,0.3717948717948718,0,0,0,0,TCGA-AC-A2FG,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:50+08:00,79,390,30,0,0.379746835443038,0.379746835443038,,0.379746835443038,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,True,
2026-08-09T19:00:54+08:00,80,390,30,0,0.375,0.375,,0.375,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,False,
2026-08-09T19:00:57+08:00,81,390,30,0,0.37037037037037035,0.37037037037037035,,0.37037037037037035,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,False,
2026-08-09T19:01:00+08:00,82,390,30,0,0.36585365853658536,0.36585365853658536,,0.36585365853658536,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,False,
2026-08-09T19:01:03+08:00,83,390,31,0,0.37349397590361444,0.37349397590361444,,0.37349397590361444,0,0,0,0,TCGA-A2-A259,unrouted,direct_qwen_wsi,True,
2026-08-09T19:01:13+08:00,84,390,32,0,0.38095238095238093,0.38095238095238093,,0.38095238095238093,0,0,0,0,TCGA-A1-A0SJ,unrouted,direct_qwen_wsi,True,
2026-08-09T19:01:16+08:00,85,390,33,0,0.38823529411764707,0.38823529411764707,,0.38823529411764707,0,0,0,0,TCGA-A1-A0SJ,unrouted,direct_qwen_wsi,True,
2026-08-09T19:01:21+08:00,86,390,33,0,0.38372093023255816,0.38372093023255816,,0.38372093023255816,0,0,0,0,TCGA-E9-A1N6,unrouted,direct_qwen_wsi,False,
2026-08-09T19:01:24+08:00,87,390,33,0,0.3793103448275862,0.3793103448275862,,0.3793103448275862,0,0,0,0,TCGA-E9-A1N6,unrouted,direct_qwen_wsi,False,
2026-08-09T19:01:27+08:00,88,390,34,0,0.38636363636363635,0.38636363636363635,,0.38636363636363635,0,0,0,0,TCGA-E9-A1N6,unrouted,direct_qwen_wsi,True,
2026-08-09T19:01:31+08:00,89,390,35,0,0.39325842696629215,0.39325842696629215,,0.39325842696629215,0,0,0,0,TCGA-E9-A1N6,unrouted,direct_qwen_wsi,True,
2026-08-09T19:01:33+08:00,90,390,36,0,0.4,0.4,,0.4,0,0,0,0,TCGA-E9-A1N6,unrouted,direct_qwen_wsi,True,
2026-08-09T19:01:39+08:00,91,390,36,0,0.3956043956043956,0.3956043956043956,,0.3956043956043956,0,0,0,0,TCGA-LL-A5YP,unrouted,direct_qwen_wsi,False,
2026-08-09T19:01:43+08:00,92,390,36,0,0.391304347826087,0.391304347826087,,0.391304347826087,0,0,0,0,TCGA-LL-A5YP,unrouted,direct_qwen_wsi,False,
2026-08-09T19:01:45+08:00,93,390,36,0,0.3870967741935484,0.3870967741935484,,0.3870967741935484,0,0,0,0,TCGA-LL-A5YP,unrouted,direct_qwen_wsi,False,
2026-08-09T19:01:48+08:00,94,390,37,0,0.39361702127659576,0.39361702127659576,,0.39361702127659576,0,0,0,0,TCGA-LL-A5YP,unrouted,direct_qwen_wsi,True,
2026-08-09T19:01:58+08:00,95,390,38,0,0.4,0.4,,0.4,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:04+08:00,96,390,38,0,0.3958333333333333,0.3958333333333333,,0.3958333333333333,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,False,
2026-08-09T19:02:07+08:00,97,390,39,0,0.4020618556701031,0.4020618556701031,,0.4020618556701031,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:13+08:00,98,390,39,0,0.3979591836734694,0.3979591836734694,,0.3979591836734694,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,False,
2026-08-09T19:02:15+08:00,99,390,39,0,0.3939393939393939,0.3939393939393939,,0.3939393939393939,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,False,
2026-08-09T19:02:20+08:00,100,390,40,0,0.4,0.4,,0.4,0,0,0,0,TCGA-AO-A03T,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:27+08:00,101,390,40,0,0.39603960396039606,0.39603960396039606,,0.39603960396039606,0,0,0,0,TCGA-C8-A3M7,unrouted,direct_qwen_wsi,False,
2026-08-09T19:02:30+08:00,102,390,41,0,0.4019607843137255,0.4019607843137255,,0.4019607843137255,0,0,0,0,TCGA-C8-A3M7,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:33+08:00,103,390,41,0,0.39805825242718446,0.39805825242718446,,0.39805825242718446,0,0,0,0,TCGA-C8-A3M7,unrouted,direct_qwen_wsi,False,
2026-08-09T19:02:36+08:00,104,390,42,0,0.40384615384615385,0.40384615384615385,,0.40384615384615385,0,0,0,0,TCGA-C8-A3M7,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:39+08:00,105,390,43,0,0.4095238095238095,0.4095238095238095,,0.4095238095238095,0,0,0,0,TCGA-C8-A3M7,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:43+08:00,106,390,44,0,0.41509433962264153,0.41509433962264153,,0.41509433962264153,0,0,0,0,TCGA-E9-A227,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:50+08:00,107,390,45,0,0.4205607476635514,0.4205607476635514,,0.4205607476635514,0,0,0,0,TCGA-EW-A1IY,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:53+08:00,108,390,46,0,0.42592592592592593,0.42592592592592593,,0.42592592592592593,0,0,0,0,TCGA-EW-A1IY,unrouted,direct_qwen_wsi,True,
2026-08-09T19:02:55+08:00,109,390,46,0,0.42201834862385323,0.42201834862385323,,0.42201834862385323,0,0,0,0,TCGA-EW-A1IY,unrouted,direct_qwen_wsi,False,
2026-08-09T19:02:57+08:00,110,390,46,0,0.41818181818181815,0.41818181818181815,,0.41818181818181815,0,0,0,0,TCGA-EW-A1IY,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:01+08:00,111,390,46,0,0.4144144144144144,0.4144144144144144,,0.4144144144144144,0,0,0,0,TCGA-EW-A1IY,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:07+08:00,112,390,47,0,0.41964285714285715,0.41964285714285715,,0.41964285714285715,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,True,
2026-08-09T19:03:10+08:00,113,390,47,0,0.415929203539823,0.415929203539823,,0.415929203539823,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:13+08:00,114,390,47,0,0.41228070175438597,0.41228070175438597,,0.41228070175438597,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:16+08:00,115,390,48,0,0.41739130434782606,0.41739130434782606,,0.41739130434782606,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,True,
2026-08-09T19:03:19+08:00,116,390,48,0,0.41379310344827586,0.41379310344827586,,0.41379310344827586,0,0,0,0,TCGA-LL-A442,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:26+08:00,117,390,49,0,0.4188034188034188,0.4188034188034188,,0.4188034188034188,0,0,0,0,TCGA-EW-A2FW,unrouted,direct_qwen_wsi,True,
2026-08-09T19:03:30+08:00,118,390,49,0,0.4152542372881356,0.4152542372881356,,0.4152542372881356,0,0,0,0,TCGA-EW-A2FW,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:32+08:00,119,390,49,0,0.4117647058823529,0.4117647058823529,,0.4117647058823529,0,0,0,0,TCGA-EW-A2FW,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:36+08:00,120,390,50,0,0.4166666666666667,0.4166666666666667,,0.4166666666666667,0,0,0,0,TCGA-EW-A2FW,unrouted,direct_qwen_wsi,True,
2026-08-09T19:03:39+08:00,121,390,50,0,0.4132231404958678,0.4132231404958678,,0.4132231404958678,0,0,0,0,TCGA-EW-A2FW,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:45+08:00,122,390,50,0,0.4098360655737705,0.4098360655737705,,0.4098360655737705,0,0,0,0,TCGA-E2-A105,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:52+08:00,123,390,50,0,0.4065040650406504,0.4065040650406504,,0.4065040650406504,0,0,0,0,TCGA-E2-A105,unrouted,direct_qwen_wsi,False,
2026-08-09T19:03:59+08:00,124,390,50,0,0.4032258064516129,0.4032258064516129,,0.4032258064516129,0,0,0,0,TCGA-E2-A105,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:03+08:00,125,390,50,0,0.4,0.4,,0.4,0,0,0,0,TCGA-AR-A255,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:08+08:00,126,390,51,0,0.40476190476190477,0.40476190476190477,,0.40476190476190477,0,0,0,0,TCGA-A2-A0EW,unrouted,direct_qwen_wsi,True,
2026-08-09T19:04:11+08:00,127,390,51,0,0.4015748031496063,0.4015748031496063,,0.4015748031496063,0,0,0,0,TCGA-A2-A0EW,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:14+08:00,128,390,51,0,0.3984375,0.3984375,,0.3984375,0,0,0,0,TCGA-A2-A0EW,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:20+08:00,129,390,52,0,0.40310077519379844,0.40310077519379844,,0.40310077519379844,0,0,0,0,TCGA-A8-A08R,unrouted,direct_qwen_wsi,True,
2026-08-09T19:04:23+08:00,130,390,52,0,0.4,0.4,,0.4,0,0,0,0,TCGA-A8-A08R,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:26+08:00,131,390,53,0,0.40458015267175573,0.40458015267175573,,0.40458015267175573,0,0,0,0,TCGA-A8-A08R,unrouted,direct_qwen_wsi,True,
2026-08-09T19:04:28+08:00,132,390,53,0,0.4015151515151515,0.4015151515151515,,0.4015151515151515,0,0,0,0,TCGA-A8-A08R,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:32+08:00,133,390,54,0,0.40601503759398494,0.40601503759398494,,0.40601503759398494,0,0,0,0,TCGA-A8-A08R,unrouted,direct_qwen_wsi,True,
2026-08-09T19:04:40+08:00,134,390,55,0,0.41044776119402987,0.41044776119402987,,0.41044776119402987,0,0,0,0,TCGA-BH-A0HL,unrouted,direct_qwen_wsi,True,
2026-08-09T19:04:43+08:00,135,390,55,0,0.4074074074074074,0.4074074074074074,,0.4074074074074074,0,0,0,0,TCGA-BH-A0HL,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:47+08:00,136,390,55,0,0.40441176470588236,0.40441176470588236,,0.40441176470588236,0,0,0,0,TCGA-BH-A0HL,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:50+08:00,137,390,55,0,0.40145985401459855,0.40145985401459855,,0.40145985401459855,0,0,0,0,TCGA-BH-A0HL,unrouted,direct_qwen_wsi,False,
2026-08-09T19:04:53+08:00,138,390,55,0,0.39855072463768115,0.39855072463768115,,0.39855072463768115,0,0,0,0,TCGA-BH-A0HL,unrouted,direct_qwen_wsi,False,
2026-08-09T19:05:02+08:00,139,390,56,0,0.4028776978417266,0.4028776978417266,,0.4028776978417266,0,0,0,0,TCGA-E2-A15E,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:06+08:00,140,390,57,0,0.40714285714285714,0.40714285714285714,,0.40714285714285714,0,0,0,0,TCGA-E2-A15E,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:09+08:00,141,390,57,0,0.40425531914893614,0.40425531914893614,,0.40425531914893614,0,0,0,0,TCGA-E2-A15E,unrouted,direct_qwen_wsi,False,
2026-08-09T19:05:13+08:00,142,390,57,0,0.4014084507042254,0.4014084507042254,,0.4014084507042254,0,0,0,0,TCGA-E2-A15E,unrouted,direct_qwen_wsi,False,
2026-08-09T19:05:20+08:00,143,390,57,0,0.3986013986013986,0.3986013986013986,,0.3986013986013986,0,0,0,0,TCGA-B6-A0WV,unrouted,direct_qwen_wsi,False,
2026-08-09T19:05:23+08:00,144,390,58,0,0.4027777777777778,0.4027777777777778,,0.4027777777777778,0,0,0,0,TCGA-B6-A0WV,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:26+08:00,145,390,59,0,0.4068965517241379,0.4068965517241379,,0.4068965517241379,0,0,0,0,TCGA-B6-A0WV,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:30+08:00,146,390,59,0,0.4041095890410959,0.4041095890410959,,0.4041095890410959,0,0,0,0,TCGA-B6-A0WV,unrouted,direct_qwen_wsi,False,
2026-08-09T19:05:33+08:00,147,390,59,0,0.4013605442176871,0.4013605442176871,,0.4013605442176871,0,0,0,0,TCGA-B6-A0WV,unrouted,direct_qwen_wsi,False,
2026-08-09T19:05:41+08:00,148,390,60,0,0.40540540540540543,0.40540540540540543,,0.40540540540540543,0,0,0,0,TCGA-E9-A1RA,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:44+08:00,149,390,61,0,0.40939597315436244,0.40939597315436244,,0.40939597315436244,0,0,0,0,TCGA-E9-A1RA,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:47+08:00,150,390,62,0,0.41333333333333333,0.41333333333333333,,0.41333333333333333,0,0,0,0,TCGA-E9-A1RA,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:50+08:00,151,390,63,0,0.41721854304635764,0.41721854304635764,,0.41721854304635764,0,0,0,0,TCGA-E9-A1RA,unrouted,direct_qwen_wsi,True,
2026-08-09T19:05:58+08:00,152,390,64,0,0.42105263157894735,0.42105263157894735,,0.42105263157894735,0,0,0,0,TCGA-BH-A0BT,unrouted,direct_qwen_wsi,True,
